4202,Poor,North,37.806232,West,-5.0998335,-97,7,5,17,"Avenida de Andalucía",48,2020-06-16T05:05:05.000
4200,Poor,North,37.806232,West,-5.0998335,-98,7,7,17,"Avenida de Andalucía",48,2020-06-16T05:05:25.000
4202,Poor,North,37.806232,West,-5.0998335,-98,8,6,17,"Avenida de Andalucía",48,2020-06-16T05:05:41.000
4202,Poor,North,37.806232,West,-5.0998335,-104,7,5,17,"Avenida de Andalucía",48,2020-06-16T05:06:01.000
4202,Poor,North,37.80625,West,-5.1,-98,9,6,17,"Avenida de Andalucía",48,2020-06-16T05:06:21.000
4199,Poor,North,37.806232,West,-5.1,-99,9,6,17,"Avenida de Andalucía",48,2020-06-16T05:06:41.000
4200,Poor,North,37.80625,West,-5.1,-97,6,6,17,"Avenida de Andalucía",48,2020-06-16T05:07:00.000
4199,Poor,North,37.80625,West,-5.1,-106,10,3,17,"Avenida de Andalucía",48,2020-06-16T05:07:21.000
4198,Poor,North,37.806267,West,-5.1,-99,10,6,17,"Avenida de Andalucía",48,2020-06-16T05:07:40.000
4197,Poor,North,37.806267,West,-5.1,-101,9,5,17,"Avenida de Andalucía",48,2020-06-16T05:07:47.000
4192,Poor,North,37.806267,West,-5.1,-105,9,3,17,"Avenida de Andalucía",48,2020-06-16T05:07:55.000
4190,Poor,North,37.80625,West,-5.1,-101,10,4,17,"Avenida de Andalucía",48,2020-06-16T05:08:03.000
4190,Poor,North,37.80615,West,-5.1,-103,10,5,17,"Avenida de Andalucía",48,2020-06-16T05:08:08.000
4190,Poor,North,37.8061,West,-5.1,-90,9,6,17,"Avenida de Andalucía",48,2020-06-16T05:08:21.000
4189,Poor,North,37.805866,West,-5.1,-104,9,5,17,"Avenida de Andalucía",11D,2020-06-16T05:08:29.000
4190,Poor,North,37.80575,West,-5.1,-104,10,4,17,"Avenida de Andalucía",47,2020-06-16T05:08:35.000
4190,Poor,North,37.80555,West,-5.0998335,-107,10,1,17,"Avenida de Andalucía",,2020-06-16T05:08:40.000
4189,Poor,North,37.805466,West,-5.0998335,-105,8,5,17,"Avenida de Andalucía",,2020-06-16T05:08:54.000
4186,Poor,North,37.8049,West,-5.0996666,-103,10,5,17,"Avenida de Andalucía",,2020-06-16T05:09:02.000
