3928,Good,North,37.801517,West,-5.1101665,-88,7,7,27,"Calle de la Lonja Iglesia",2,2020-05-29T05:42:58.000
3928,Good,North,37.801517,West,-5.1101665,-88,7,7,27,"Calle de la Lonja Iglesia",2,2020-05-29T05:43:03.000
3928,Good,North,37.801517,West,-5.1101665,-88,7,7,27,"Calle de la Lonja Iglesia",2,2020-05-29T05:43:08.000
3928,Good,North,37.801517,West,-5.1101665,-88,7,7,27,"Calle de la Lonja Iglesia",2,2020-05-29T05:43:17.000
3919,Poor,North,37.801517,West,-5.11,-100,8,7,27,"Calle Fernández de Santiago",23,2020-05-29T05:43:30.000
3919,Poor,North,37.801517,West,-5.11,-100,8,7,27,"Calle Fernández de Santiago",23,2020-05-29T05:43:38.000
3919,Poor,North,37.80168,West,-5.11,-97,7,7,27,"Calle Fernández de Santiago",3,2020-05-29T05:43:49.000
3919,Poor,North,37.80175,West,-5.11,-97,8,6,27,"Calle Triana",8,2020-05-29T05:43:54.000
3919,Poor,North,37.80175,West,-5.11,-97,8,6,27,"Calle Triana",8,2020-05-29T05:43:59.000
3919,Poor,North,37.80175,West,-5.11,-97,8,6,27,"Calle Triana",8,2020-05-29T05:44:08.000
3920,Poor,North,37.802116,West,-5.1101665,-88,7,6,28,"Calle Santiago",13,2020-05-29T05:44:16.000
3920,Poor,North,37.802116,West,-5.1101665,-88,7,6,28,"Calle Santiago",13,2020-05-29T05:44:21.000
3919,Poor,North,37.802166,West,-5.109667,-87,8,6,28,"Calle Santiago",7,2020-05-29T05:44:30.000
3916,Poor,North,37.802185,West,-5.1095,-90,7,6,27,"Calle Santiago",5,2020-05-29T05:44:38.000
3918,Good,North,37.80235,West,-5.1095,-97,7,6,27,"Calle Gustavo Adolfo Bécquer",1,2020-05-29T05:44:46.000
3918,Good,North,37.80235,West,-5.1095,-97,7,6,27,"Calle Gustavo Adolfo Bécquer",1,2020-05-29T05:44:51.000
3918,Good,North,37.80235,West,-5.1095,-97,7,6,27,"Calle Gustavo Adolfo Bécquer",1,2020-05-29T05:44:56.000
3918,Good,North,37.80235,West,-5.1095,-97,7,6,27,"Calle Gustavo Adolfo Bécquer",1,2020-05-29T05:45:06.000
3917,Poor,North,37.803017,West,-5.1088333,-88,7,7,27,"Calle Alcántara",15,2020-05-29T05:45:17.000
3918,Poor,North,37.803467,West,-5.108667,-80,8,6,27,"Avenida de la Estación",30D,2020-05-29T05:45:24.000
3917,Poor,North,37.8036,West,-5.1085,-80,7,6,27,"Avenida de la Estación",32,2020-05-29T05:45:30.000
3918,Poor,North,37.803635,West,-5.108333,-88,7,8,27,"Calle Isaac Albéniz",21,2020-05-29T05:45:36.000
3919,Poor,North,37.8037,West,-5.108,-88,7,8,27,"Avenida de la Estación",38,2020-05-29T05:45:41.000
3919,Poor,North,37.8037,West,-5.1078334,-95,7,6,27,"Avenida de la Estación",,2020-05-29T05:45:49.000
3919,Poor,North,37.8037,West,-5.1078334,-95,7,6,27,"Avenida de la Estación",,2020-05-29T05:45:59.000
3919,Poor,North,37.8037,West,-5.1078334,-95,7,6,27,"Avenida de la Estación",,2020-05-29T05:46:04.000
3919,Poor,North,37.8037,West,-5.1078334,-95,7,6,27,"Avenida de la Estación",,2020-05-29T05:46:09.000
3917,Poor,North,37.803432,West,-5.106167,-95,8,6,27,"Avenida Soldevilla Vázquez",10,2020-05-29T05:46:23.000
3917,Poor,North,37.803368,West,-5.1058335,-90,8,7,27,"Avenida Soldevilla Vázquez",9,2020-05-29T05:46:28.000
3917,Poor,North,37.803368,West,-5.1058335,-90,8,7,27,"Avenida Soldevilla Vázquez",9,2020-05-29T05:46:37.000
3918,Poor,North,37.803333,West,-5.104833,-95,8,7,26,"Avenida Soldevilla Vázquez",30,2020-05-29T05:46:43.000
3917,Poor,North,37.803318,West,-5.1046667,-88,8,7,27,"Avenida Soldevilla Vázquez",17,2020-05-29T05:46:50.000
3917,Poor,North,37.8033,West,-5.1045,-94,7,7,27,"Avenida Soldevilla Vázquez",19D,2020-05-29T05:46:56.000
3917,Poor,North,37.80325,West,-5.1043334,-106,8,3,26,"Avenida Soldevilla Vázquez",36,2020-05-29T05:47:01.000
3916,Poor,North,37.803116,West,-5.103833,-104,8,4,27,"Avenida Soldevilla Vázquez",44,2020-05-29T05:47:07.000
