3976,Poor,North,37.806183,West,-5.099167,-104,4,5,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:05.000
3976,Poor,North,37.806183,West,-5.099167,-104,4,5,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:14.000
3973,Good,North,37.806232,West,-5.0993333,-103,4,5,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:19.000
3974,Good,North,37.806232,West,-5.0993333,-104,4,3,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:26.000
3973,Good,North,37.80625,West,-5.099167,-109,4,0,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:31.000
3971,Good,North,37.80625,West,-5.099167,-105,4,3,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:37.000
3972,Good,North,37.80625,West,-5.099167,-105,4,3,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:43.000
3973,Good,North,37.80625,West,-5.099167,-109,4,0,20,"Avenida María Auxiliadora",20,2020-06-18T05:09:51.000
3972,Good,North,37.806232,West,-5.099167,-100,4,6,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:00.000
3972,Good,North,37.806232,West,-5.099167,-106,4,3,20,"Avenida María Auxiliadora",20,2020-06-18T05:10:07.000
3973,Good,North,37.806232,West,-5.099167,-109,4,1,20,"Avenida María Auxiliadora",20,2020-06-18T05:10:12.000
3970,Good,North,37.806232,West,-5.099167,-98,4,6,20,"Avenida María Auxiliadora",20,2020-06-18T05:10:19.000
3971,Good,North,37.806232,West,-5.099167,-108,4,2,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:24.000
3972,Good,North,37.806232,West,-5.099167,-101,5,5,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:31.000
3970,Good,North,37.806232,West,-5.099167,-108,6,0,20,"Avenida María Auxiliadora",20,2020-06-18T05:10:36.000
3972,Good,North,37.806232,West,-5.099167,-99,6,2,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:43.000
3970,Poor,North,37.806232,West,-5.099167,-104,6,4,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:49.000
3971,Good,North,37.806232,West,-5.099167,-107,5,2,21,"Avenida María Auxiliadora",20,2020-06-18T05:10:56.000
