4174,Good,North,37.802982,West,-5.1005,-98,3,7,23,"Avenida de Andalucía",19,2020-06-04T06:04:45.000
4174,Good,North,37.802868,West,-5.1008334,-105,3,4,22,"Avenida de Andalucía",15,2020-06-04T06:04:58.000
4174,Good,North,37.80282,West,-5.1011667,-101,3,5,22,"Avenida de Andalucía",,2020-06-04T06:05:15.000
4179,Poor,North,37.803,West,-5.101333,-101,6,6,22,"Avenida de Andalucía",,2020-06-04T06:05:23.000
4173,Poor,North,37.803017,West,-5.101333,-99,7,6,23,"Avenida de Andalucía",,2020-06-04T06:05:37.000
4173,Poor,North,37.803017,West,-5.101333,-99,7,6,23,"Avenida de Andalucía",,2020-06-04T06:05:44.000
4173,Poor,North,37.803017,West,-5.101333,-99,7,6,23,"Avenida de Andalucía",,2020-06-04T06:05:48.000
4171,Poor,North,37.802967,West,-5.1015,-104,7,4,23,"Avenida de Andalucía",9,2020-06-04T06:06:03.000
4174,Poor,North,37.802715,West,-5.1021667,-98,6,8,23,"Avenida de Andalucía",5,2020-06-04T06:06:10.000
4173,Poor,North,37.802685,West,-5.1023335,-98,7,6,23,"Avenida de Andalucía",4,2020-06-04T06:06:20.000
4173,Poor,North,37.802685,West,-5.1023335,-98,7,6,23,"Avenida de Andalucía",4,2020-06-04T06:06:29.000
4173,Poor,North,37.802685,West,-5.1023335,-98,7,6,23,"Avenida de Andalucía",4,2020-06-04T06:06:46.000
4171,Poor,North,37.803135,West,-5.103667,-97,6,7,23,"Calle Rafael Alberti",,2020-06-04T06:06:54.000
4171,Poor,North,37.803135,West,-5.103667,-97,6,7,23,"Calle Rafael Alberti",,2020-06-04T06:06:59.000
4171,Poor,North,37.803135,West,-5.103667,-97,6,7,23,"Calle Rafael Alberti",,2020-06-04T06:07:04.000
4171,Poor,North,37.803135,West,-5.103667,-97,6,7,23,"Calle Rafael Alberti",,2020-06-04T06:07:12.000
4173,Poor,North,37.80335,West,-5.105,-94,7,6,23,"Avenida Soldevilla Vázquez",26,2020-06-04T06:07:20.000
4169,Good,North,37.80335,West,-5.105,-92,7,6,23,"Avenida Soldevilla Vázquez",26,2020-06-04T06:07:27.000
4169,Good,North,37.80335,West,-5.105,-92,7,6,23,"Avenida Soldevilla Vázquez",26,2020-06-04T06:07:36.000
4171,Poor,North,37.803432,West,-5.106,-96,7,7,23,"Avenida Soldevilla Vázquez",7,2020-06-04T06:07:42.000
4171,Poor,North,37.80345,West,-5.106167,-96,7,6,23,"Avenida Soldevilla Vázquez",10,2020-06-04T06:07:49.000
4171,Poor,North,37.80345,West,-5.106167,-96,7,6,23,"Avenida Soldevilla Vázquez",10,2020-06-04T06:07:58.000
4171,Poor,North,37.80345,West,-5.106167,-96,7,6,23,"Avenida Soldevilla Vázquez",10,2020-06-04T06:08:04.000
4171,Poor,North,37.80345,West,-5.106167,-96,7,6,23,"Avenida Soldevilla Vázquez",10,2020-06-04T06:08:11.000
