3635,Average,North,37.802517,West,-5.1025,-105,2,3,23,"Avenida de Andalucía",2,2020-06-24T05:03:29.000
3635,Average,North,37.802517,West,-5.1025,-105,2,3,23,"Avenida de Andalucía",2,2020-06-24T05:03:38.000
3633,Average,North,37.803116,West,-5.1035,-105,3,3,23,"Calle Rafael Alberti",,2020-06-24T05:03:44.000
3634,Average,North,37.803,West,-5.103667,-96,3,6,23,"Avenida Soldevilla Vázquez",46,2020-06-24T05:03:50.000
3635,Average,North,37.803165,West,-5.104,-95,3,6,23,"Calle Félix Rodríguez de la Fuente",,2020-06-24T05:03:56.000
3634,Average,North,37.80315,West,-5.1041665,-98,3,7,23,"Avenida Soldevilla Vázquez",40,2020-06-24T05:04:01.000
3633,Average,North,37.803467,West,-5.1046667,-90,3,7,23,"Avenida Soldevilla Vázquez",17,2020-06-24T05:04:07.000
3634,Average,North,37.803684,West,-5.105,-95,3,7,24,"Avenida Soldevilla Vázquez",15,2020-06-24T05:04:14.000
3635,Average,North,37.80377,West,-5.1053333,-92,3,7,23,"Calle Grupo Estación",,2020-06-24T05:04:21.000
3636,Average,North,37.803833,West,-5.1056666,-108,3,1,23,"Calle Grupo Estación",,2020-06-24T05:04:29.000
3632,Average,North,37.804035,West,-5.106,-92,3,7,23,"Calle Grupo Estación",,2020-06-24T05:04:35.000
3633,Average,North,37.804016,West,-5.1063333,-79,3,7,23,"Calle Grupo Estación",,2020-06-24T05:04:42.000
3634,Average,North,37.80398,West,-5.1065,-80,3,8,24,"Calle Grupo Estación",,2020-06-24T05:04:47.000
3634,Average,North,37.804,West,-5.1066666,-89,3,6,23,"Plaza de la Estación",,2020-06-24T05:04:57.000
3634,Average,North,37.804,West,-5.107,-97,3,6,24,"Plaza de la Estación",,2020-06-24T05:05:04.000
3632,Average,North,37.804,West,-5.107167,-95,3,6,23,"Avenida de la Estación",55,2020-06-24T05:05:10.000
3634,Average,North,37.80398,West,-5.107333,-92,3,7,24,"Avenida de la Estación",55,2020-06-24T05:05:16.000
3634,Average,North,37.803818,West,-5.107333,-88,3,7,24,"Avenida de la Estación",,2020-06-24T05:05:21.000
3632,Average,North,37.803616,West,-5.107333,-97,3,6,23,"Avenida de la Estación",40,2020-06-24T05:05:28.000
3633,Average,North,37.803417,West,-5.107333,-98,3,6,24,"Calle Los Molinos",6,2020-06-24T05:05:35.000
3633,Average,North,37.803284,West,-5.1075,-83,3,7,23,"Calle Los Molinos",18,2020-06-24T05:05:41.000
3632,Average,North,37.803116,West,-5.1075,-86,3,6,24,"Calle Los Molinos",14,2020-06-24T05:05:46.000
3632,Average,North,37.802933,West,-5.1075,-99,3,4,24,"Calle de la Villa",9,2020-06-24T05:05:51.000
3632,Average,North,37.80282,West,-5.1075,-81,3,7,24,"Calle de la Villa",9,2020-06-24T05:06:00.000
3632,Average,North,37.802532,West,-5.1076665,-91,3,6,24,"Calle Los Molinos",2C,2020-06-24T05:06:09.000
3632,Average,North,37.802433,West,-5.1076665,-80,3,6,24,"Calle Los Molinos",2B,2020-06-24T05:06:14.000
3632,Average,North,37.802284,West,-5.1076665,-80,3,6,24,"Calle Gaitán",17,2020-06-24T05:06:22.000
3633,Average,North,37.8021,West,-5.1076665,-83,3,6,24,"Calle Gaitán",19,2020-06-24T05:06:29.000
3632,Average,North,37.802032,West,-5.1076665,-73,4,6,24,"Calle Gaitán",19,2020-06-24T05:06:36.000
3632,Average,North,37.802,West,-5.1075,-74,4,7,24,"Calle Gaitán",18,2020-06-24T05:06:43.000
3631,Average,North,37.801968,West,-5.1075,-71,4,6,24,"Calle Mesones",5,2020-06-24T05:06:51.000
3631,Average,North,37.801983,West,-5.107333,-84,5,6,23,"Calle Gaitán",20,2020-06-24T05:06:56.000
3632,Average,North,37.801968,West,-5.107333,-71,5,6,24,"Calle Gaitán",20,2020-06-24T05:07:03.000
3631,Average,North,37.8019,West,-5.107333,-67,5,7,24,"Calle Gaitán",20,2020-06-24T05:07:08.000
3631,Average,North,37.801834,West,-5.107333,-79,4,6,24,"Calle Mesones",4,2020-06-24T05:07:15.000
3631,Average,North,37.80175,West,-5.107333,-79,5,6,24,"Calle Mesones",2D,2020-06-24T05:07:20.000
3631,Average,North,37.801716,West,-5.107333,-73,5,7,24,"Calle Mesones",2D,2020-06-24T05:07:27.000
3632,Average,North,37.80165,West,-5.107333,-62,5,8,24,"Calle Mesones",2,2020-06-24T05:07:31.000
3633,Average,North,37.801617,West,-5.107333,-76,5,7,24,"Calle Mesones",2,2020-06-24T05:07:37.000
3632,Average,North,37.801582,West,-5.107333,-83,5,7,24,"Calle Fernández de Santiago",45,2020-06-24T05:07:42.000
3630,Average,North,37.801533,West,-5.107333,-63,5,6,24,"Calle Fernández de Santiago",28,2020-06-24T05:07:48.000
3629,Average,North,37.801483,West,-5.107333,-63,4,6,24,"Calle Fernández de Santiago",28,2020-06-24T05:07:56.000
3630,Average,North,37.8014,West,-5.107167,-62,5,6,24,"Calle Fernández de Santiago",30,2020-06-24T05:08:01.000
3631,Average,North,37.801384,West,-5.107167,-56,5,8,24,"Calle Fernández de Santiago",30,2020-06-24T05:08:10.000
3630,Average,North,37.80142,West,-5.107,-53,5,7,24,"Calle Fernández de Santiago",36,2020-06-24T05:08:15.000
3630,Average,North,37.8014,West,-5.107,-53,5,7,24,"Calle Fernández de Santiago",36,2020-06-24T05:08:22.000
3632,Average,North,37.801384,West,-5.1068335,-69,5,6,25,"Calle Fernández de Santiago",38,2020-06-24T05:08:27.000
3629,Average,North,37.80135,West,-5.1068335,-69,5,6,24,"Calle Fernández de Santiago",38,2020-06-24T05:08:32.000
3630,Average,North,37.801334,West,-5.1066666,-66,5,7,24,"Calle La Pani",6,2020-06-24T05:08:45.000
3632,Average,North,37.8014,West,-5.1065,-84,5,6,25,"Calle Fernández de Santiago",46,2020-06-24T05:08:53.000
3629,Average,North,37.801365,West,-5.1063333,-73,5,7,25,"Calle Fernández de Santiago",46,2020-06-24T05:09:06.000
3628,Average,North,37.80142,West,-5.106167,-67,5,7,25,"Calle Fernández de Santiago",48,2020-06-24T05:09:11.000
3629,Average,North,37.801517,West,-5.106,-84,5,6,25,"Calle Fernández de Santiago",50,2020-06-24T05:09:17.000
3631,Average,North,37.80155,West,-5.1058335,-78,5,6,25,"Calle Fernández de Santiago",54,2020-06-24T05:09:26.000
3629,Average,North,37.801567,West,-5.1056666,-84,5,6,25,"Calle Fernández de Santiago",56,2020-06-24T05:09:31.000
3629,Average,North,37.801567,West,-5.1056666,-82,5,6,25,"Calle Fernández de Santiago",56,2020-06-24T05:09:36.000
3629,Average,North,37.801582,West,-5.1056666,-82,5,6,25,"Calle Fernández de Santiago",56,2020-06-24T05:09:42.000
3627,Average,North,37.801617,West,-5.1055,-78,5,5,25,"Calle Fernández de Santiago",73,2020-06-24T05:09:47.000
3628,Average,North,37.801632,West,-5.1053333,-74,5,7,25,"Calle Fernández de Santiago",77,2020-06-24T05:09:52.000
3631,Average,North,37.801632,West,-5.1053333,-75,5,6,25,"Calle Fernández de Santiago",77,2020-06-24T05:09:59.000
3627,Average,North,37.801582,West,-5.1051664,-74,5,6,25,"Calle Fernández de Santiago",66,2020-06-24T05:10:04.000
3628,Average,North,37.8016,West,-5.105,-79,5,7,25,"Calle Fernández de Santiago",70,2020-06-24T05:10:09.000
