3850,Average,North,37.80305,West,-5.1065,-89,4,7,22,"Calle Antonio Machado",10,2020-06-22T05:05:28.000
3846,Average,North,37.8031,West,-5.1065,-92,4,6,22,"Calle Antonio Machado",10,2020-06-22T05:05:33.000
3848,Average,North,37.803017,West,-5.1065,-81,4,6,22,"Calle Antonio Machado",10,2020-06-22T05:05:42.000
3848,Average,North,37.802834,West,-5.1065,-87,4,7,22,"Calle Antonio Machado",4,2020-06-22T05:05:49.000
3848,Average,North,37.8025,West,-5.1065,-78,4,6,22,"Calle Antonio Machado",3,2020-06-22T05:06:00.000
3847,Average,North,37.802265,West,-5.1065,-91,4,6,22,"Calle Gaitán",41,2020-06-22T05:06:06.000
3849,Average,North,37.80213,West,-5.1065,-91,4,5,22,"Calle Gaitán",41,2020-06-22T05:06:11.000
3847,Average,North,37.802032,West,-5.1063333,-92,3,7,22,"Calle Gaitán",30,2020-06-22T05:06:17.000
3847,Average,North,37.802032,West,-5.1065,-83,4,6,22,"Calle Gaitán",,2020-06-22T05:06:23.000
3848,Average,North,37.80205,West,-5.1066666,-78,4,6,22,"Calle Gaitán",26D,2020-06-22T05:06:28.000
3846,Average,North,37.802017,West,-5.1066666,-75,4,7,23,"Calle Gaitán",26D,2020-06-22T05:06:33.000
3847,Good,North,37.802185,West,-5.1068335,-79,4,6,22,"Calle Gaitán",37,2020-06-22T05:06:49.000
3846,Good,North,37.8022,West,-5.1068335,-78,5,6,22,"Calle Gaitán",37,2020-06-22T05:06:55.000
3844,Good,North,37.8022,West,-5.1068335,-79,5,6,22,"Calle Gaitán",37,2020-06-22T05:07:02.000
3844,Good,North,37.8022,West,-5.1068335,-86,5,7,23,"Calle Gaitán",37,2020-06-22T05:07:15.000
3845,Good,North,37.8022,West,-5.1068335,-82,6,6,22,"Calle Gaitán",37,2020-06-22T05:07:20.000
3845,Good,North,37.8022,West,-5.1068335,-79,6,7,22,"Calle Gaitán",37,2020-06-22T05:07:29.000
3845,Good,North,37.802185,West,-5.107,-81,6,6,22,"Calle Gaitán",31,2020-06-22T05:07:34.000
