3446,Poor,North,37.80615,West,-5.099167,-105,8,2,14,"Avenida María Auxiliadora",20,2020-03-13T06:00:29.000
3450,Poor,North,37.80615,West,-5.099167,-103,8,4,13,"Avenida María Auxiliadora",20,2020-03-13T06:00:49.000
3449,Poor,North,37.806168,West,-5.099167,-104,8,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:01:09.000
3449,Poor,North,37.806183,West,-5.099167,-113,7,-2,13,"Avenida María Auxiliadora",20,2020-03-13T06:01:29.000
3447,Poor,North,37.8062,West,-5.099167,-106,7,2,13,"Avenida María Auxiliadora",20,2020-03-13T06:01:49.000
3448,Poor,North,37.806168,West,-5.099167,-101,8,5,13,"Avenida María Auxiliadora",20,2020-03-13T06:02:09.000
3446,Poor,North,37.806168,West,-5.099167,-105,8,4,14,"Avenida María Auxiliadora",20,2020-03-13T06:02:29.000
3447,Poor,North,37.806168,West,-5.099167,-109,8,0,14,"Avenida María Auxiliadora",20,2020-03-13T06:02:49.000
3448,Poor,North,37.80615,West,-5.099167,-107,7,1,14,"Avenida María Auxiliadora",20,2020-03-13T06:02:58.000
3440,Poor,North,37.80615,West,-5.099167,-104,7,4,13,"Avenida María Auxiliadora",20,2020-03-13T06:03:07.000
3440,Poor,North,37.80615,West,-5.099167,-103,8,4,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:13.000
3438,Poor,North,37.80615,West,-5.099167,-106,8,1,13,"Avenida María Auxiliadora",20,2020-03-13T06:03:18.000
3437,Poor,North,37.80615,West,-5.099167,-113,7,-3,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:23.000
3437,Poor,North,37.80615,West,-5.099167,-103,7,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:28.000
3436,Poor,North,37.80615,West,-5.099167,-103,8,4,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:35.000
3437,Poor,North,37.806168,West,-5.099167,-109,8,-1,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:40.000
3436,Poor,North,37.806168,West,-5.099167,-111,8,-1,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:45.000
3437,Poor,North,37.806168,West,-5.099167,-100,8,6,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:52.000
3436,Poor,North,37.806168,West,-5.099167,-108,8,0,14,"Avenida María Auxiliadora",20,2020-03-13T06:03:59.000
3434,Poor,North,37.806183,West,-5.099167,-107,8,2,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:03.000
3434,Poor,North,37.806183,West,-5.099167,-103,8,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:10.000
3434,Poor,North,37.806183,West,-5.099167,-108,8,-1,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:21.000
3434,Poor,North,37.806183,West,-5.099167,-105,8,3,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:27.000
3434,Poor,North,37.806168,West,-5.099167,-104,8,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:36.000
3434,Poor,North,37.806168,West,-5.099167,-113,8,-2,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:41.000
3434,Poor,North,37.806168,West,-5.099167,-103,8,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:47.000
3434,Poor,North,37.80615,West,-5.099167,-101,8,5,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:52.000
3433,Poor,North,37.806133,West,-5.099167,-107,8,0,14,"Avenida María Auxiliadora",20,2020-03-13T06:04:57.000
