Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:44:44;37,358337;-6,043102;84,3;2,89;10,9;10;2;1
26/02/14 20:44:45;37,358362;-6,04308;84,5;3,38;11,4;10;1;1
26/02/14 20:44:46;37,358387;-6,043068;84;2,97;11,5;9;0;1
26/02/14 20:44:47;37,358418;-6,04307;83,7;3,53;11;10;0;1
26/02/14 20:44:48;37,35844;-6,043085;83,1;2,75;11;9;1;1
26/02/14 20:44:49;37,358458;-6,043112;82,7;3,12;11,6;8;1;1
26/02/14 20:44:50;37,358472;-6,043145;82,3;3,3;12,5;9;1;1
26/02/14 20:44:51;37,358485;-6,043185;82,4;3,84;13,5;9;2;1
26/02/14 20:44:52;37,358498;-6,04323;82,5;4,25;14,9;9;3;1
26/02/14 20:44:53;37,358512;-6,043278;82,6;4,53;14,9;10;10;1
26/02/14 20:44:54;37,358525;-6,04333;82,6;4,8;16,6;10;37;1
26/02/14 20:44:55;37,358537;-6,043382;82,7;4,75;16,2;10;1;1
26/02/14 20:44:56;37,358548;-6,04343;82,7;4,47;15,6;9;1;1
26/02/14 20:44:57;37,35856;-6,043478;82,8;4,47;15,4;9;1;1
26/02/14 20:44:58;37,358572;-6,043527;82,9;4,47;15;9;0;1
26/02/14 20:44:59;37,358583;-6,043572;83;4,19;14,4;9;0;1
26/02/14 20:45:00;37,358593;-6,043615;83;3,99;13,5;9;0;1
26/02/14 20:45:01;37,358605;-6,043655;83,1;3,77;13;8;1;1
26/02/14 20:45:02;37,358613;-6,043695;83,1;3,66;12,5;8;1;1
26/02/14 20:45:03;37,358623;-6,043735;83,7;3,71;12,5;8;2;1
26/02/14 20:45:04;37,358632;-6,043775;84,1;3,66;12,5;8;4;1
26/02/14 20:45:05;37,358642;-6,043813;84,6;3,57;12;8;4;1
26/02/14 20:45:06;37,358662;-6,043843;84,6;3,46;12,3;9;5;1
26/02/14 20:45:07;37,358687;-6,043865;84,6;3,38;12,6;9;14;1
26/02/14 20:45:08;37,358713;-6,043883;84,4;3,38;12,6;9;63;1
26/02/14 20:45:09;37,358743;-6,043898;84,3;3,59;13,5;9;27;1
26/02/14 20:45:11;37,358807;-6,043933;82,2;7,7;14,3;10;0;1
26/02/14 20:45:12;37,358835;-6,043957;81,9;3,77;14,1;10;0;1
26/02/14 20:45:13;37,358857;-6,043987;82,6;3,59;14,1;10;0;1
26/02/14 20:45:14;37,358875;-6,044023;82,7;3,83;14;9;0;1
26/02/14 20:45:15;37,358888;-6,044065;82,8;3,98;14,1;9;1;1
26/02/14 20:45:16;37,358895;-6,04411;83;4,05;14,6;9;1;1
26/02/14 20:45:17;37,358895;-6,044158;83,3;4,28;15,1;9;2;1
26/02/14 20:45:18;37,358895;-6,04421;83,5;4,57;15,1;9;3;1
