Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:50:11;37,355555;-6,04088;82,1;3,24;11,4;8;32;1
26/02/14 20:50:12;37,35555;-6,04091;82,4;2,71;10,6;9;13;1
26/02/14 20:50:13;37,355548;-6,04094;84,1;2,66;10,6;9;8;1
26/02/14 20:50:14;37,35555;-6,04096;85,7;1,78;6,9;9;4;1
26/02/14 20:50:15;37,355555;-6,040972;87,2;1,17;5,6;9;2;1
26/02/14 20:50:18;37,355605;-6,041003;89,5;6,23;7,3;9;7;1
26/02/14 20:50:19;37,355632;-6,041018;90,5;3,25;12,3;9;2;1
26/02/14 20:50:20;37,355663;-6,041033;90,4;3,77;13,5;9;3;1
26/02/14 20:50:21;37,355695;-6,041052;90,4;3,88;14,3;9;1;1
26/02/14 20:50:22;37,355728;-6,041077;90,6;4,32;15,1;9;1;1
26/02/14 20:50:23;37,355763;-6,041098;90,9;4,34;15,1;9;2;1
26/02/14 20:50:24;37,355797;-6,041123;91,2;4,32;15,5;9;8;1
26/02/14 20:50:25;37,355832;-6,041148;91,5;4,48;15,4;8;3;1
26/02/14 20:50:26;37,355865;-6,04117;91,8;4,18;15,2;8;1;1
26/02/14 20:50:27;37,355895;-6,041193;93,1;3,93;14,9;8;2;1
26/02/14 20:50:28;37,355927;-6,041217;93,4;4,08;14,9;8;4;1
26/02/14 20:50:29;37,35596;-6,041238;93,8;4,18;14,4;8;2;1
26/02/14 20:50:30;37,355992;-6,041258;94,2;3,95;14,3;8;7;1
26/02/14 20:50:31;37,356025;-6,041278;94,6;4,11;14,4;8;9;1
26/02/14 20:50:32;37,356057;-6,041298;94,9;3,95;14,6;8;1;1
26/02/14 20:50:33;37,35609;-6,04132;95,2;4,18;14,6;7;1;1
26/02/14 20:50:34;37,356123;-6,041342;95,5;4,18;15,2;8;4;1
26/02/14 20:50:35;37,356157;-6,041363;95,9;4,18;15,2;8;3;1
26/02/14 20:50:36;37,356192;-6,041382;96,2;4,22;14,8;8;2;1
26/02/14 20:50:37;37,356223;-6,0414;96,6;3,88;14;8;3;1
26/02/14 20:50:38;37,356252;-6,041417;97,3;3,48;14;8;9;1
26/02/14 20:50:39;37,356275;-6,04143;97,6;2,85;11,6;9;10;1
26/02/14 20:50:40;37,356295;-6,041438;97,3;2,35;9,1;9;7;1
26/02/14 20:50:41;37,356308;-6,04145;98,3;1,81;7,7;9;2;1
26/02/14 20:50:42;37,356327;-6,041467;99,3;2,52;11,2;9;2;1
26/02/14 20:50:43;37,356352;-6,041487;100,5;3,3;11,2;9;4;1
26/02/14 20:50:44;37,356385;-6,041507;100,6;4,11;15,7;9;3;1
26/02/14 20:50:45;37,356423;-6,041528;99,8;4,68;16,5;9;5;1
26/02/14 20:50:46;37,356462;-6,04155;99,1;4,68;15,4;9;13;1
26/02/14 20:50:47;37,356497;-6,04157;98,6;4,28;14,5;9;4;1
26/02/14 20:50:48;37,356532;-6,041587;97,8;4,16;14,5;9;4;1
26/02/14 20:50:49;37,356563;-6,041605;98,5;3,88;15;9;2;1
26/02/14 20:50:50;37,356592;-6,041627;99,3;3,69;14,4;9;4;1
26/02/14 20:50:51;37,356622;-6,041648;99,8;3,85;14,5;9;35;1
26/02/14 20:50:52;37,356653;-6,04167;100;4,01;14,9;9;11;1
26/02/14 20:50:53;37,356685;-6,041693;100,1;4,08;14,9;9;3;1
26/02/14 20:50:54;37,356718;-6,041715;100,6;4,18;15,7;9;7;1
26/02/14 20:50:55;37,356752;-6,041738;101;4,25;15,8;9;8;1
26/02/14 20:50:56;37,356785;-6,041762;101,3;4,25;16,2;9;22;1
26/02/14 20:50:57;37,356822;-6,041785;101,4;4,57;17;9;17;1
26/02/14 20:50:58;37,356858;-6,04181;101,7;4,64;17;9;9;1
26/02/14 20:50:59;37,356897;-6,041833;101,7;4,74;17;9;10;1
26/02/14 20:51:00;37,35693;-6,041857;101,7;4,25;14,9;9;3;1
26/02/14 20:51:01;37,356962;-6,041873;101;3,82;11,8;9;1;1
26/02/14 20:51:02;37,356987;-6,041888;100,4;3,08;11,9;9;2;1
26/02/14 20:51:03;37,357005;-6,0419;99,9;2,29;9,1;9;2;1
26/02/14 20:51:04;37,357017;-6,041908;99,7;1,5;6,5;9;2;1
26/02/14 20:51:05;37,357027;-6,041913;99,5;1,2;4,4;9;2;1
26/02/14 20:51:06;37,357038;-6,041927;99,2;1,75;3;9;2;1
26/02/14 20:51:07;37,35705;-6,04194;98,3;1,75;2,1;9;2;1
26/02/14 20:51:08;37,357058;-6,041948;97,2;1,19;1,3;8;2;1
26/02/14 20:51:09;37,357067;-6,041957;96,1;1,19;0;8;2;1
26/02/14 20:51:11;37,35708;-6,04197;94;1,9;0;8;2;1
26/02/14 20:51:13;37,357093;-6,041983;92,1;1,9;0;8;2;1
26/02/14 20:51:15;37,357105;-6,041997;90,5;1,76;0;9;2;1
26/02/14 20:51:17;37,35714;-6,042012;89;4,12;1,9;9;3;1
26/02/14 20:51:18;37,357172;-6,042032;88,6;3,94;5;9;8;1
26/02/14 20:51:19;37,357198;-6,042068;88,6;4,39;11,9;9;19;1
26/02/14 20:51:20;37,357212;-6,04211;88,5;3,97;13,2;9;34;1
26/02/14 20:51:21;37,357217;-6,042157;88,3;4,16;14,4;9;56;1
