Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:48:07;37,345752;-6,038217;66,5;3,99;15,6;8;32;1
20/02/14 20:48:08;37,345772;-6,038182;66,4;3,81;13,6;8;24;1
20/02/14 20:48:09;37,345797;-6,038158;66,3;3,46;12,2;8;5;1
20/02/14 20:48:10;37,345823;-6,038138;66,3;3,46;12,2;8;2;1
20/02/14 20:48:11;37,345852;-6,038118;66,3;3,62;12,4;8;1;1
20/02/14 20:48:12;37,34588;-6,038098;66,3;3,62;13,2;8;2;1
20/02/14 20:48:13;37,34591;-6,038077;66,4;3,85;13,2;8;3;1
20/02/14 20:48:14;37,345938;-6,038053;66,4;3,77;12,9;8;1;1
20/02/14 20:48:15;37,345965;-6,03803;66,5;3,61;12,9;8;1;1
20/02/14 20:48:16;37,345993;-6,038007;66,6;3,77;12,9;8;2;1
20/02/14 20:48:17;37,34602;-6,037983;66,5;3,62;13,2;8;4;1
20/02/14 20:48:18;37,34605;-6,03796;66,6;3,92;14;8;1;1
20/02/14 20:48:19;37,34608;-6,037935;66,6;4;14,8;8;0;1
20/02/14 20:48:20;37,346113;-6,037908;66,6;4,4;14,8;8;2;1
20/02/14 20:48:21;37,346147;-6,03788;66,7;4,48;15,9;8;3;1
20/02/14 20:48:22;37,346182;-6,037852;66,9;4,63;16,2;8;0;1
20/02/14 20:48:23;37,346217;-6,037825;67;4,55;16,2;8;2;1
20/02/14 20:48:24;37,346252;-6,037798;67,1;4,55;15,8;8;7;1
20/02/14 20:48:25;37,346287;-6,037772;67,3;4,56;15,8;8;2;1
20/02/14 20:48:26;37,346318;-6,037743;67,4;4,32;14,8;8;0;1
20/02/14 20:48:27;37,346348;-6,037717;67,3;4,09;14,6;8;2;1
20/02/14 20:48:28;37,346378;-6,037688;67,2;4,17;15;8;4;1
20/02/14 20:48:29;37,34641;-6,03766;67,1;4,33;15,6;8;0;1
20/02/14 20:48:30;37,346443;-6,037633;66,9;4,4;15,6;8;1;1
20/02/14 20:48:31;37,346475;-6,037607;66,7;4,24;15,3;8;5;1
20/02/14 20:48:32;37,346508;-6,037582;66,6;4,32;15,6;8;3;1
20/02/14 20:48:33;37,34654;-6,037553;66,6;4,32;15,7;8;0;1
20/02/14 20:48:34;37,346575;-6,037527;66,5;4,55;15,8;8;2;1
20/02/14 20:48:35;37,346608;-6,037502;66,5;4,32;15,8;8;5;1
20/02/14 20:48:36;37,346643;-6,037477;66,5;4,48;16;8;1;1
20/02/14 20:48:37;37,346678;-6,03745;66,5;4,55;16,1;8;1;1
20/02/14 20:48:38;37,346713;-6,037425;66,6;4,48;16,2;8;3;1
20/02/14 20:48:39;37,346748;-6,0374;66,5;4,48;16,1;8;2;1
20/02/14 20:48:40;37,346783;-6,037373;66,6;4,55;16,1;8;0;0
20/02/14 20:48:41;37,346818;-6,037347;66,8;4,55;16,3;8;3;1
20/02/14 20:48:42;37,346853;-6,037318;67,1;4,63;16,4;8;4;1
20/02/14 20:48:43;37,346888;-6,03729;67,3;4,63;16,7;8;0;1
20/02/14 20:48:44;37,346925;-6,03726;67,5;4,87;17;8;1;1
20/02/14 20:48:45;37,346962;-6,03723;67,8;4,87;17;8;3;1
20/02/14 20:48:46;37,346998;-6,037202;68;4,79;17,2;8;1;1
20/02/14 20:48:47;37,347035;-6,037172;68,2;4,87;17;8;0;1
20/02/14 20:48:48;37,34707;-6,037142;68;4,71;16,2;8;4;1
20/02/14 20:48:49;37,347105;-6,037113;68;4,63;16,6;8;3;1
20/02/14 20:48:50;37,347138;-6,037085;68,2;4,48;16,6;8;0;1
20/02/14 20:48:51;37,347172;-6,037057;68;4,48;16,8;8;2;1
20/02/14 20:48:52;37,347208;-6,03703;68,3;4,71;15,7;8;4;1
20/02/14 20:48:53;37,347242;-6,037003;68,6;4,4;15,7;7;0;1
20/02/14 20:48:54;37,347275;-6,036977;68,4;4,4;15,7;7;0;1
20/02/14 20:48:55;37,347307;-6,03695;68,3;4,24;15,7;7;0;1
20/02/14 20:48:56;37,347338;-6,036923;68,1;4,24;15;8;3;1
20/02/14 20:48:57;37,34737;-6,036898;67,8;4,16;14,9;8;1;1
20/02/14 20:48:58;37,3474;-6,036875;67,7;3,92;14;8;3;1
