Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 21:00:04;37,355502;-6,049322;42,6;1,6;2,4;8;31;1
26/02/14 21:00:05;37,355518;-6,049328;43,3;1,95;4,5;8;20;1
26/02/14 21:00:06;37,355542;-6,049327;42,8;2,6;6,7;9;10;1
26/02/14 21:00:07;37,355572;-6,049315;39,8;3,5;8,4;9;3;1
26/02/14 21:00:08;37,355598;-6,049292;36,4;3,61;9,3;9;2;1
26/02/14 21:00:09;37,355622;-6,04926;33;3,82;10,9;9;3;1
26/02/14 21:00:10;37,355657;-6,049223;25,6;5,07;12,3;9;1;1
26/02/14 21:00:11;37,355695;-6,049183;18,7;5,54;13,9;8;2;1
26/02/14 21:00:12;37,355733;-6,049142;11,3;5,64;15,1;9;7;1
26/02/14 21:00:13;37,35576;-6,049098;9,5;4,85;16;9;1;1
26/02/14 21:00:14;37,355783;-6,049057;9,2;4,51;15,8;9;0;1
26/02/14 21:00:15;37,355807;-6,049012;8,6;4,75;16,1;9;0;1
26/02/14 21:00:16;37,35583;-6,048967;8,1;4,75;16;9;0;1
26/02/14 21:00:17;37,355852;-6,048922;7;4,65;15,3;9;0;1
26/02/14 21:00:18;37,355873;-6,048882;6;4,28;14,5;8;1;1
26/02/14 21:00:19;37,355892;-6,048843;5,1;3,96;13,5;8;2;1
26/02/14 21:00:20;37,355905;-6,048808;5,9;3,44;12,3;8;1;1
26/02/14 21:00:21;37,355912;-6,048773;6,6;3,19;11,2;8;0;1
26/02/14 21:00:22;37,35591;-6,04874;7,3;2,96;10,4;9;1;1
26/02/14 21:00:23;37,355902;-6,048707;7,4;3,09;10,1;9;1;1
26/02/14 21:00:24;37,355887;-6,04868;6,4;2,89;10,4;9;3;1
26/02/14 21:00:25;37,355865;-6,048655;5,5;3,27;10,8;8;2;1
26/02/14 21:00:26;37,35584;-6,048632;4,9;3,47;11,6;9;1;1
26/02/14 21:00:27;37,355815;-6,04861;4,2;3,38;11,8;9;1;1
26/02/14 21:00:28;37,355788;-6,048588;3,4;3,53;12,4;9;2;1
26/02/14 21:00:29;37,355758;-6,048565;2,6;3,92;13,2;9;2;1
26/02/14 21:00:30;37,355728;-6,04854;2,1;4;13,8;9;2;1
26/02/14 21:00:31;37,3557;-6,048517;1,3;3,77;13,6;9;1;1
26/02/14 21:00:32;37,35567;-6,048493;1,5;3,92;13,8;9;2;1
26/02/14 21:00:33;37,355638;-6,048467;2;4,24;13,8;9;4;1
26/02/14 21:00:34;37,355608;-6,048442;2,2;4;14,2;9;4;1
26/02/14 21:00:35;37,355578;-6,048415;2,3;4,09;14,3;9;0;1
26/02/14 21:00:36;37,355548;-6,048388;1,7;4,09;14,5;9;0;1
26/02/14 21:00:37;37,355518;-6,04836;1,1;4,17;14,3;9;0;1
26/02/14 21:00:38;37,35549;-6,048335;0,3;3,85;14,3;9;0;1
26/02/14 21:00:39;37,355462;-6,048308;-0,3;3,94;14,1;9;1;1
26/02/14 21:00:40;37,355432;-6,048282;-1,2;4,09;14,6;9;0;1
26/02/14 21:00:41;37,3554;-6,048257;-2;4,16;15;9;0;1
26/02/14 21:00:42;37,35537;-6,048228;-2,9;4,17;15,2;9;4;1
26/02/14 21:00:43;37,355338;-6,048202;-3,8;4,24;15,2;9;1;1
26/02/14 21:00:44;37,355307;-6,048177;-4,7;4,16;15,2;9;1;1
26/02/14 21:00:45;37,355275;-6,048152;-5,6;4,16;14,8;9;2;1
26/02/14 21:00:46;37,355243;-6,048128;-6,5;4,09;14,6;9;3;1
26/02/14 21:00:47;37,355212;-6,048107;-7,4;4,01;14,8;9;0;1
26/02/14 21:00:48;37,35518;-6,048083;-8,3;4,09;14,8;9;0;1
26/02/14 21:00:49;37,355147;-6,048062;-9,1;4,18;15,1;9;0;1
26/02/14 21:00:50;37,355113;-6,04804;-10;4,18;15,3;9;1;1
26/02/14 21:00:51;37,355078;-6,048018;-10,8;4,34;15,2;9;0;1
26/02/14 21:00:53;37,355013;-6,047978;-12,3;8,05;14,8;8;0;1
26/02/14 21:00:54;37,35498;-6,04796;-12,9;4,05;14,3;8;0;1
26/02/14 21:00:55;37,354947;-6,047942;-13,6;4,05;14,4;8;7;1
26/02/14 21:00:56;37,354913;-6,047923;-14,3;4,05;14,6;9;2;1
26/02/14 21:00:57;37,35488;-6,047905;-15;4,05;15;9;2;1
26/02/14 21:00:58;37,354845;-6,047887;-15,8;4,22;15;9;1;1
26/02/14 21:00:59;37,354808;-6,047868;-16,6;4,39;15,6;9;1;1
26/02/14 21:01:00;37,354773;-6,04785;-17,4;4,22;15,7;9;2;1
26/02/14 21:01:01;37,354737;-6,047833;-18,1;4,34;15,8;9;8;1
26/02/14 21:01:02;37,3547;-6,047815;-18,7;4,39;15,3;9;1;1
26/02/14 21:01:03;37,354663;-6,047798;-19,3;4,34;15,3;9;0;1
26/02/14 21:01:04;37,354628;-6,047782;-19,9;4,16;14,8;9;0;1
26/02/14 21:01:05;37,354595;-6,047765;-20,6;3,99;13,8;9;0;1
26/02/14 21:01:06;37,354565;-6,047752;-21,3;3,54;12,7;9;1;1
26/02/14 21:01:07;37,354537;-6,047738;-21,8;3,37;11,2;9;1;1
26/02/14 21:01:08;37,354508;-6,047732;-20,6;3,21;11,2;9;1;1
26/02/14 21:01:09;37,354487;-6,047735;-19,7;2,43;8,8;9;2;1
26/02/14 21:01:10;37,35447;-6,047743;-18,4;2;7,2;9;4;1
26/02/14 21:01:11;37,354457;-6,047757;-17,2;1,9;6,6;9;14;1
26/02/14 21:01:12;37,354445;-6,047777;-15,2;2,2;7,2;9;5;1
26/02/14 21:01:13;37,354432;-6,047803;-13,2;2,78;7,2;8;0;1
26/02/14 21:01:14;37,354418;-6,047833;-11,4;3,04;11,5;8;0;1
26/02/14 21:01:15;37,354403;-6,047868;-9,6;3,52;12,3;8;1;1
26/02/14 21:01:16;37,35439;-6,047903;-8,2;3,43;13;8;1;1
26/02/14 21:01:17;37,354375;-6,047942;-6,8;3,78;13,5;8;2;1
26/02/14 21:01:18;37,354362;-6,047982;-5,5;3,84;13,5;8;14;1
26/02/14 21:01:19;37,354347;-6,048022;-4,3;3,91;13,7;8;8;1
26/02/14 21:01:20;37,354333;-6,04806;-3,3;3,7;13,6;8;1;1
26/02/14 21:01:21;37,354322;-6,048102;-3;3,91;13,4;8;1;1
26/02/14 21:01:22;37,35431;-6,04814;-2,8;3,63;12,6;8;1;1
