Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
27/02/14 20:01:43;37,346235;-6,046097;76,8;0,57;3,1;8;31;1
27/02/14 20:01:44;37,34625;-6,0461;77,2;1,69;2,8;8;26;1
27/02/14 20:01:45;37,34627;-6,046107;77,4;2,3;4,6;8;17;1
27/02/14 20:01:46;37,346293;-6,046125;77,4;3,06;7,4;8;13;1
27/02/14 20:01:47;37,346312;-6,04615;77,3;3,01;10,3;8;11;1
27/02/14 20:01:48;37,346325;-6,046182;77,4;3,17;11,3;8;12;1
27/02/14 20:01:49;37,346337;-6,046218;77,6;3,49;11,3;8;12;1
27/02/14 20:01:50;37,346348;-6,046255;77,8;3,49;12,5;8;9;1
27/02/14 20:01:51;37,346358;-6,046295;77,3;3,71;12,9;8;7;1
27/02/14 20:01:52;37,346367;-6,046335;76,9;3,66;13,2;8;7;1
27/02/14 20:01:53;37,346377;-6,046377;76,6;3,85;13,8;8;10;1
27/02/14 20:01:54;37,346388;-6,04642;76,3;4,05;13,9;8;9;1
27/02/14 20:01:55;37,346398;-6,046463;76,1;3,99;14,1;8;12;1
27/02/14 20:01:56;37,346408;-6,046507;75,9;3,99;14,1;8;12;1
27/02/14 20:01:57;37,34642;-6,04655;75,7;4,05;14,1;8;9;1
27/02/14 20:01:58;37,34643;-6,046595;75,5;4,13;14;8;8;1
27/02/14 20:01:59;37,346438;-6,046637;75,1;3,8;14;8;8;1
27/02/14 20:02:00;37,346445;-6,046678;74,7;3,76;14,5;8;10;1
27/02/14 20:02:01;37,346453;-6,04672;74,1;3,8;15,1;8;10;1
27/02/14 20:02:02;37,346462;-6,046765;73,7;4,09;15,5;8;13;1
27/02/14 20:02:03;37,34647;-6,046808;73,2;3,95;14,9;8;14;1
27/02/14 20:02:04;37,34648;-6,04685;72,9;3,85;14,9;8;11;1
27/02/14 20:02:05;37,346487;-6,046888;72,6;3,47;11,9;8;9;1
27/02/14 20:02:06;37,346495;-6,046922;72,2;3,09;11,2;8;11;1
27/02/14 20:02:07;37,346502;-6,046957;71,9;3,19;12,3;8;9;1
27/02/14 20:02:08;37,34651;-6,046995;71,6;3,52;13,6;8;10;1
27/02/14 20:02:09;37,34652;-6,047037;71,5;3,85;13,6;8;12;1
27/02/14 20:02:10;37,346528;-6,047078;71,2;3,8;14,6;8;9;1
27/02/14 20:02:11;37,346538;-6,047123;70,8;4,13;15;8;7;1
27/02/14 20:02:12;37,346548;-6,047168;70,6;4,13;15,5;8;8;1
27/02/14 20:02:13;37,346558;-6,047215;70,4;4,28;15,6;8;8;1
27/02/14 20:02:14;37,346568;-6,047262;70,3;4,28;15,6;8;9;1
27/02/14 20:02:15;37,346578;-6,047307;70,1;4,13;14,4;8;12;1
27/02/14 20:02:16;37,346588;-6,047348;70;3,85;13,5;8;11;1
27/02/14 20:02:17;37,3466;-6,047387;70;3,63;12,4;8;10;1
27/02/14 20:02:18;37,346612;-6,047422;70;3,36;11,4;8;8;1
