Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
27/02/14 19:44:42;37,353497;-6,03994;79;1,6;2,4;5;68;1
27/02/14 19:44:43;37,353505;-6,03993;79,1;1,28;3,6;5;116;1
27/02/14 19:44:44;37,353513;-6,039917;79,1;1,5;4,8;5;135;1
27/02/14 19:44:45;37,353523;-6,039898;79,1;1,97;6,1;5;78;1
27/02/14 19:44:46;37,353532;-6,039878;79;2;6,8;5;22;1
27/02/14 19:44:47;37,353543;-6,039858;78,8;2,2;7;5;20;1
27/02/14 19:44:48;37,35355;-6,03984;78,5;1,78;6,8;5;66;1
27/02/14 19:44:49;37,353557;-6,039822;77,8;1,78;6,5;5;138;1
27/02/14 19:44:50;37,353563;-6,039802;77,3;1,92;6,5;5;118;1
27/02/14 19:44:51;37,353572;-6,039778;77,1;2,26;7,2;5;69;1
27/02/14 19:44:52;37,353582;-6,039755;77,2;2,34;7,7;5;14;1
27/02/14 19:44:53;37,353588;-6,039732;76,9;2,19;7,9;5;1;1
27/02/14 19:44:54;37,353598;-6,039705;76,8;2,61;8,4;5;1;1
27/02/14 19:44:55;37,35361;-6,039673;76,4;3,09;11,4;5;10;1
27/02/14 19:44:56;37,353623;-6,039642;76,1;3,17;12,2;4;69;1
27/02/14 19:44:57;37,353637;-6,039608;75,7;3,3;11,1;4;174;1
27/02/14 19:44:58;37,35365;-6,039578;75,4;3,04;11,5;4;78;1
27/02/14 19:44:59;37,353665;-6,039547;75;3,26;11,9;4;7;1
27/02/14 19:45:00;37,353675;-6,039513;74,9;3,15;10,9;5;14;1
27/02/14 19:45:01;37,353685;-6,039482;75,1;3,01;10,1;5;93;1
27/02/14 19:45:02;37,353698;-6,039452;75,4;3,04;10,6;5;116;1
27/02/14 19:45:03;37,353713;-6,039423;75,6;3,01;10,6;5;64;1
27/02/14 19:45:04;37,353728;-6,039397;76;2,89;10,5;5;9;1
27/02/14 19:45:05;37,353745;-6,03937;76,1;3;10,3;5;1;1
27/02/14 19:45:06;37,35376;-6,039343;76,6;2,89;10,1;5;9;1
27/02/14 19:45:07;37,353768;-6,039313;77;2,81;10,1;5;56;1
27/02/14 19:45:08;37,353778;-6,039285;76,8;2,74;9,7;5;137;1
27/02/14 19:45:09;37,353788;-6,03926;77,2;2,47;9,3;5;140;1
27/02/14 19:45:10;37,353798;-6,039235;77,7;2,47;8,4;5;72;1
27/02/14 19:45:11;37,353797;-6,039208;78;2,37;7,6;5;31;1
27/02/14 19:45:12;37,3538;-6,039193;77,9;1,38;6,1;4;20;1
27/02/14 19:45:13;37,353805;-6,039182;78;1,17;4,6;5;16;1
27/02/14 19:45:14;37,35381;-6,039177;78,4;0,7;3,3;5;13;1
27/02/14 19:45:16;37,353825;-6,039182;78,3;1,72;1,7;5;13;1
27/02/14 19:45:17;37,353833;-6,039188;78,2;1,1;1,5;5;13;1
27/02/14 19:45:18;37,353843;-6,039193;78,3;1,19;1,3;5;13;1
27/02/14 19:45:21;37,353852;-6,0392;78,5;1,1;0;5;13;1
27/02/14 19:45:25;37,353862;-6,03921;78,4;1,42;0;5;13;1
27/02/14 19:45:30;37,35385;-6,03921;77,1;1,3;0;5;13;1
27/02/14 19:45:32;37,35383;-6,039198;76,5;2,45;0;5;13;1
27/02/14 19:45:34;37,353842;-6,039187;76,8;1,66;2,6;5;22;1
27/02/14 19:45:35;37,35385;-6,039175;77,1;1,39;4,1;5;29;1
27/02/14 19:45:36;37,353858;-6,039163;77,6;1,39;4,6;5;31;1
27/02/14 19:45:37;37,353867;-6,03915;77,9;1,5;4,9;5;42;1
27/02/14 19:45:38;37,353875;-6,039137;78,2;1,5;5,2;5;51;1
27/02/14 19:45:39;37,353885;-6,039125;78,3;1,52;5;5;54;1
27/02/14 19:45:40;37,353892;-6,039117;78,5;1,05;4,3;5;56;1
27/02/14 19:45:41;37,353897;-6,039112;78,6;0,72;3,1;5;58;1
27/02/14 19:45:46;37,353908;-6,03911;81,2;1,31;0;5;59;1
27/02/14 19:45:51;37,353918;-6,03911;82,2;1,11;0;5;64;1
27/02/14 19:45:53;37,353923;-6,0391;81,9;1,05;2;5;71;1
27/02/14 19:45:54;37,353932;-6,039085;81,5;1,62;4,2;5;73;1
27/02/14 19:45:55;37,353937;-6,039062;79,8;2,14;6,1;5;13;1
27/02/14 19:45:56;37,353952;-6,03904;79,2;2,54;7,9;5;11;1
27/02/14 19:45:57;37,353972;-6,039018;79,1;2,94;10,7;5;84;1
27/02/14 19:45:58;37,353992;-6,038992;79,2;3,24;11;5;231;1
27/02/14 19:45:59;37,354012;-6,038963;79,5;3,35;11,5;5;65;1
27/02/14 19:46:00;37,354028;-6,038933;79,5;3,24;11,8;5;8;1
27/02/14 19:46:01;37,354043;-6,038902;79,4;3,26;11,8;5;58;1
27/02/14 19:46:02;37,35406;-6,03887;79,2;3,36;11,6;5;137;1
27/02/14 19:46:03;37,354077;-6,03884;79;3,24;11,8;5;78;1
27/02/14 19:46:04;37,354095;-6,038808;78,7;3,47;12;5;11;1
27/02/14 19:46:05;37,354108;-6,038775;78,3;3,3;12,4;5;20;1
27/02/14 19:46:06;37,354118;-6,038738;77,9;3,43;12;5;103;1
27/02/14 19:46:07;37,354133;-6,038703;78,4;3,52;12,1;5;181;1
27/02/14 19:46:09;37,354188;-6,038648;79,1;7,82;12,7;5;210;1
27/02/14 19:46:10;37,354212;-6,038618;79,6;3,71;12,5;5;83;1
27/02/14 19:46:11;37,354218;-6,03858;78,7;3,47;12,3;5;87;1
27/02/14 19:46:12;37,354237;-6,038547;78,4;3,59;12,6;5;36;1
27/02/14 19:46:13;37,35426;-6,038515;78,5;3,82;12,9;5;11;1
27/02/14 19:46:14;37,354282;-6,038483;78,9;3,7;12,7;5;85;1
27/02/14 19:46:15;37,354303;-6,038448;79;3,92;13,5;5;170;1
27/02/14 19:46:16;37,354325;-6,038413;79;3,92;13,9;5;17;1
27/02/14 19:46:17;37,354328;-6,038372;75,8;3,71;11,8;5;22;1
27/02/14 19:46:18;37,354315;-6,038325;70,2;4,39;11,9;5;110;1
27/02/14 19:46:19;37,35433;-6,038293;69,5;3,26;13,4;5;101;1
27/02/14 19:46:20;37,354345;-6,038255;68,6;3,78;13,2;5;11;1
