Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:17:18;37,353957;-6,036183;75,7;4,86;18,1;8;8;1
26/02/14 20:17:19;37,353937;-6,036223;75,8;4,18;13,7;8;16;1
26/02/14 20:17:20;37,353922;-6,036258;75,8;3,52;11;8;8;1
26/02/14 20:17:21;37,353917;-6,03629;75,9;2,86;10;8;67;1
26/02/14 20:17:22;37,353925;-6,036322;75,6;2,95;10;8;57;1
26/02/14 20:17:24;37,35395;-6,036375;74,8;5,48;10,6;7;0;1
26/02/14 20:17:25;37,35397;-6,036407;74,5;3,58;13,1;7;65;1
26/02/14 20:17:26;37,353992;-6,03644;74,2;3,81;13,1;7;22;1
26/02/14 20:17:27;37,354013;-6,036475;74;3,93;13,2;7;1;1
26/02/14 20:17:28;37,354035;-6,03651;73,8;3,93;13,2;7;1;1
26/02/14 20:17:29;37,354057;-6,036548;73,7;4,16;14,5;7;9;1
26/02/14 20:17:30;37,354078;-6,036587;73,3;4,16;14,4;7;17;1
26/02/14 20:17:32;37,354118;-6,036655;72,7;7,51;12;8;16;1
26/02/14 20:17:33;37,354138;-6,036687;72,6;3,58;12;8;3;1
26/02/14 20:17:34;37,354158;-6,036722;72,5;3,81;13,8;8;5;1
26/02/14 20:17:35;37,35418;-6,03676;72,3;4,16;14,8;8;2;1
26/02/14 20:17:36;37,354203;-6,0368;72,1;4,39;15,6;8;2;1
26/02/14 20:17:37;37,354227;-6,03684;71,9;4,39;15,8;8;5;1
26/02/14 20:17:38;37,354252;-6,036882;71,6;4,62;15,8;8;24;1
26/02/14 20:17:39;37,354277;-6,036925;71,4;4,74;16,6;8;3;1
26/02/14 20:17:40;37,354302;-6,036968;71,2;4,74;16,1;8;2;1
26/02/14 20:17:41;37,354327;-6,03701;71,1;4,62;14,8;8;4;1
26/02/14 20:17:42;37,354347;-6,03705;70,9;4,18;13,3;8;10;1
26/02/14 20:17:43;37,354365;-6,037088;70,6;3,96;13,3;8;56;1
26/02/14 20:17:44;37,354387;-6,037128;70,5;4,28;15,7;8;30;1
26/02/14 20:17:45;37,354413;-6,03717;70,4;4,73;17,6;7;2;1
26/02/14 20:17:46;37,35445;-6,03721;70,5;5,4;18,8;7;3;1
