Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:45:32;37,34592;-6,03923;64,7;2,81;10,4;7;12;1
20/02/14 20:45:33;37,345917;-6,039202;64,6;2,54;10,5;8;16;1
20/02/14 20:45:34;37,345922;-6,039177;64,4;2,28;9,4;8;16;1
20/02/14 20:45:36;37,345945;-6,039137;63,7;4,39;8,2;7;14;1
20/02/14 20:45:37;37,345963;-6,039123;63,7;2,36;8,1;7;5;1
20/02/14 20:45:38;37,345983;-6,039112;63,7;2,46;8,1;8;2;1
20/02/14 20:45:39;37,346003;-6,039098;63,7;2,52;8,6;7;1;1
20/02/14 20:45:41;37,346055;-6,039065;63,9;6,46;13;8;0;1
20/02/14 20:45:42;37,346085;-6,039043;63,9;3,85;13,6;8;3;1
20/02/14 20:45:43;37,346113;-6,039022;63,9;3,69;12,7;8;2;1
20/02/14 20:45:44;37,346142;-6,039;64;3,69;12,4;8;0;1
20/02/14 20:45:45;37,34617;-6,03898;64,1;3,62;12,4;8;1;1
20/02/14 20:45:46;37,3462;-6,038958;64,3;3,85;13,7;8;1;1
20/02/14 20:45:47;37,34623;-6,038937;64,5;3,85;13,7;8;1;1
20/02/14 20:45:48;37,346262;-6,038913;64,7;4,09;14,1;8;1;1
20/02/14 20:45:49;37,346293;-6,03889;64,9;4,08;14,7;8;2;1
20/02/14 20:45:50;37,346327;-6,038865;65,1;4,32;14,7;8;2;1
20/02/14 20:45:51;37,34636;-6,038838;65,3;4,4;16,2;8;0;1
20/02/14 20:45:52;37,346397;-6,03881;65,5;4,79;16,9;8;1;1
20/02/14 20:45:53;37,346433;-6,038782;65,7;4,79;17,3;8;3;1
20/02/14 20:45:54;37,34647;-6,038752;65,8;4,87;17,5;8;1;1
20/02/14 20:45:55;37,346508;-6,038723;65,9;4,95;17,5;8;1;1
20/02/14 20:45:56;37,346547;-6,038692;66;5,1;18,4;8;3;1
20/02/14 20:45:57;37,346587;-6,03866;66;5,26;19;8;1;1
20/02/14 20:45:58;37,346627;-6,038628;66,1;5,26;19;7;1;1
20/02/14 20:45:59;37,346667;-6,038597;66,1;5,26;18,3;8;2;1
20/02/14 20:46:00;37,346705;-6,038567;66;5,02;18,3;7;1;1
20/02/14 20:46:01;37,34674;-6,03854;66;4,55;16,5;8;0;1
20/02/14 20:46:02;37,346775;-6,038513;66;4,55;15,6;7;1;1
20/02/14 20:46:03;37,346807;-6,038488;66;4,16;14,5;8;2;1
20/02/14 20:46:04;37,346837;-6,038465;66;3,92;13,7;8;0;0
20/02/14 20:46:05;37,346867;-6,03844;66;4;13,7;8;1;1
20/02/14 20:46:06;37,346897;-6,038415;66;4;14,6;8;2;1
20/02/14 20:46:07;37,346927;-6,038388;65,9;4,09;15,3;8;4;1
20/02/14 20:46:08;37,346958;-6,03836;65,9;4,32;15,5;8;1;1
20/02/14 20:46:09;37,346992;-6,038332;65,9;4,48;16,1;8;1;1
20/02/14 20:46:10;37,347025;-6,038305;66;4,4;16,1;8;3;1
20/02/14 20:46:11;37,347058;-6,038275;65,9;4,56;15,9;8;3;1
20/02/14 20:46:12;37,347092;-6,038248;65,9;4,4;15,7;8;3;1
20/02/14 20:46:13;37,347125;-6,038222;66;4,4;15,7;8;3;1
20/02/14 20:46:15;37,34719;-6,038167;66;8,72;15,6;8;4;1
20/02/14 20:46:16;37,347223;-6,03814;66,1;4,4;15,5;8;3;1
20/02/14 20:46:18;37,347292;-6,038087;66,1;8,95;16,8;8;4;1
20/02/14 20:46:19;37,347327;-6,038058;66,1;4,63;16,7;8;4;1
20/02/14 20:46:20;37,347363;-6,038032;66,2;4,71;16,7;8;4;1
20/02/14 20:46:21;37,3474;-6,038007;66,3;4,64;16,1;8;5;1
20/02/14 20:46:22;37,347432;-6,037983;66,6;4,09;14,4;8;4;1
20/02/14 20:46:23;37,347463;-6,03796;66,9;4,09;14,2;8;4;1
20/02/14 20:46:24;37,347492;-6,037937;67,1;3,77;14,1;8;3;1
20/02/14 20:46:25;37,34752;-6,037912;67,5;3,85;14,1;8;3;1
20/02/14 20:46:26;37,347552;-6,037887;67,4;4,16;14,4;8;4;1
20/02/14 20:46:27;37,347583;-6,037862;67,3;4,16;15,3;8;2;1
20/02/14 20:46:28;37,34762;-6,037835;67,1;4,71;16,5;8;2;1
20/02/14 20:46:29;37,347655;-6,037807;67,1;4,63;16,9;8;3;1
20/02/14 20:46:31;37,347728;-6,037748;67,4;9,66;17,7;7;0;1
20/02/14 20:46:32;37,347765;-6,037718;67,5;4,87;17,6;7;2;1
20/02/14 20:46:33;37,347805;-6,037688;67,6;5,18;18,1;7;3;1
20/02/14 20:46:34;37,347845;-6,037658;67,7;5,18;18,2;7;3;1
20/02/14 20:46:35;37,347887;-6,037628;67,8;5,34;18,2;7;5;1
20/02/14 20:46:36;37,347925;-6,037597;68,1;5,1;18,6;7;4;1
20/02/14 20:46:37;37,347962;-6,037565;68,5;4,95;17,8;7;3;1
20/02/14 20:46:38;37,347992;-6,037523;69,3;4,97;17,4;7;2;1
20/02/14 20:46:39;37,34803;-6,037492;69,8;5,1;18,2;8;2;1
20/02/14 20:46:40;37,34808;-6,037465;70,3;6,04;18,2;8;2;1
20/02/14 20:46:41;37,348113;-6,037432;70,9;4,74;17,3;8;2;1
20/02/14 20:46:42;37,348147;-6,037407;71,1;4,32;15,2;8;5;1
20/02/14 20:46:43;37,34818;-6,037385;71,1;4,18;12,9;8;10;1
