Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:07:04;37,35344;-6,044615;90,2;2,63;6,8;6;36;1
26/02/14 20:07:06;37,353492;-6,044607;89,6;5,8;9,8;6;34;1
26/02/14 20:07:07;37,353515;-6,044592;89,3;2,92;9,9;6;13;1
26/02/14 20:07:08;37,353537;-6,044572;89,1;2,99;9,9;6;4;1
26/02/14 20:07:09;37,353562;-6,04455;88,7;3,38;12,1;6;1;1
26/02/14 20:07:10;37,353588;-6,044525;88,4;3,7;14;6;1;1
26/02/14 20:07:11;37,353617;-6,044497;88,1;4,03;14,8;6;1;1
26/02/14 20:07:12;37,353647;-6,044465;87,8;4,36;15,5;6;1;1
26/02/14 20:07:13;37,353678;-6,044432;87,5;4,6;15,5;6;3;1
26/02/14 20:07:14;37,353708;-6,044395;87,1;4,66;16,3;6;5;1
26/02/14 20:07:15;37,353738;-6,044358;86,9;4,65;16,7;6;10;1
26/02/14 20:07:16;37,353767;-6,044318;86,6;4,74;17,3;6;11;1
26/02/14 20:07:17;37,353797;-6,044277;86,4;4,97;17,1;6;11;1
26/02/14 20:07:18;37,353837;-6,04424;86,1;5,51;17,1;6;14;1
26/02/14 20:07:19;37,353872;-6,044198;85,8;5,36;16,9;6;21;1
26/02/14 20:07:20;37,353898;-6,044155;85,5;4,85;17;6;30;1
26/02/14 20:07:21;37,353925;-6,044112;85,3;4,85;17;6;41;1
26/02/14 20:07:22;37,35395;-6,044068;85;4,74;16,9;6;64;1
26/02/14 20:07:23;37,353975;-6,044025;84,8;4,74;16,9;6;37;1
26/02/14 20:07:24;37,353998;-6,043982;84,6;4,63;16,2;6;16;1
26/02/14 20:07:25;37,35402;-6,04394;84,4;4,41;15,6;6;10;1
26/02/14 20:07:26;37,354042;-6,043898;84,2;4,41;16,4;6;8;1
26/02/14 20:07:27;37,354067;-6,043855;84,1;4,74;17,2;6;7;1
26/02/14 20:07:28;37,354093;-6,043813;83,9;4,73;17,2;6;10;1
26/02/14 20:07:29;37,354122;-6,04377;83,8;4,96;17,4;6;10;1
26/02/14 20:07:30;37,354152;-6,04373;83,7;4,86;17,3;6;4;1
26/02/14 20:07:31;37,354182;-6,04369;83,6;4,87;17,4;6;3;1
26/02/14 20:07:32;37,354212;-6,04365;83,5;4,86;17,5;6;3;1
26/02/14 20:07:33;37,354243;-6,043612;83,3;4,89;17,5;6;4;1
26/02/14 20:07:34;37,354275;-6,043572;83,2;4,99;17,7;6;4;1
26/02/14 20:07:35;37,354305;-6,043532;83;4,87;17,4;6;4;1
26/02/14 20:07:36;37,354337;-6,043495;82,9;4,79;16,7;6;4;1
26/02/14 20:07:37;37,354367;-6,043462;82,8;4,46;15;6;5;1
26/02/14 20:07:38;37,354392;-6,04343;82,7;3,95;13,7;6;8;1
26/02/14 20:07:39;37,354417;-6,0434;82,6;3,85;13,6;6;10;1
26/02/14 20:07:40;37,35444;-6,043372;82,5;3,61;13,2;6;13;1
26/02/14 20:07:41;37,354463;-6,043345;82,4;3,51;12;6;28;1
26/02/14 20:07:42;37,354485;-6,043318;82,4;3,37;12,3;6;30;1
26/02/14 20:07:43;37,354508;-6,04329;82,3;3,61;12,3;6;16;1
26/02/14 20:07:45;37,354558;-6,043228;82,1;7,79;15,3;6;90;1
26/02/14 20:07:46;37,354587;-6,043192;82;4,52;17,2;6;9;1
26/02/14 20:07:47;37,354618;-6,043152;81,9;4,99;18,8;6;12;1
26/02/14 20:07:48;37,354653;-6,043108;81,9;5,47;20,2;6;17;1
26/02/14 20:07:49;37,354692;-6,043062;81,8;5,94;21,7;6;31;1
26/02/14 20:07:50;37,354732;-6,043013;81,7;6,17;22,9;6;53;1
26/02/14 20:07:51;37,354773;-6,042962;81,7;6,51;23,8;6;53;1
26/02/14 20:07:52;37,354818;-6,04291;81,6;6,78;24,4;6;22;1
26/02/14 20:07:54;37,354905;-6,042803;81,5;13,49;24,1;6;16;1
26/02/14 20:07:55;37,354948;-6,042748;81,4;6,85;24,2;6;20;1
26/02/14 20:07:56;37,354992;-6,042693;81,4;6,85;24,7;6;20;1
26/02/14 20:07:57;37,355037;-6,042638;81,4;6,98;25,2;6;31;1
26/02/14 20:07:58;37,355082;-6,042582;81,3;7,09;25,4;6;55;1
26/02/14 20:07:59;37,355127;-6,042523;81,2;7,19;25,6;6;13;1
26/02/14 20:08:00;37,355172;-6,042467;81,3;7,09;25,9;6;9;1
26/02/14 20:08:01;37,355217;-6,042408;81,1;7,19;25,2;6;8;1
26/02/14 20:08:02;37,35526;-6,04235;81;7,06;24,6;6;12;1
26/02/14 20:08:03;37,3553;-6,042292;80,9;6,82;24,6;6;10;1
26/02/14 20:08:04;37,35534;-6,042233;80,9;6,82;24,5;6;8;1
26/02/14 20:08:05;37,355378;-6,042173;81;6,81;24,4;6;13;1
26/02/14 20:08:06;37,355415;-6,042113;81;6,7;24;6;0;0
26/02/14 20:08:08;37,355483;-6,041998;80,9;12,7;22,8;6;29;1
26/02/14 20:08:09;37,355513;-6,041945;80,8;5,78;20,7;6;21;1
26/02/14 20:08:10;37,35554;-6,041893;80,9;5,45;18,5;6;24;1
26/02/14 20:08:11;37,355563;-6,04185;80,9;4,63;15,6;6;21;1
26/02/14 20:08:12;37,355585;-6,041812;80,9;4,16;14;6;19;1
26/02/14 20:08:13;37,355602;-6,041775;81;3,74;14;6;14;1
