Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:57:04;37,348063;-6,044395;72,4;6,1;22,6;9;8;1
20/02/14 20:57:05;37,348118;-6,044382;72,4;6,23;22,6;9;8;1
20/02/14 20:57:06;37,34817;-6,044377;72,4;5,77;19,9;9;5;1
20/02/14 20:57:08;37,348268;-6,044362;72,3;11,02;18,6;9;4;1
20/02/14 20:57:09;37,348312;-6,044343;72,2;5,09;18,2;9;9;1
20/02/14 20:57:10;37,348352;-6,044317;72,2;5,04;18,2;9;16;1
20/02/14 20:57:11;37,34839;-6,044288;72,3;4,95;17,4;9;32;1
20/02/14 20:57:12;37,348427;-6,04426;72,3;4,79;16,3;9;30;1
20/02/14 20:57:13;37,348462;-6,044232;72,3;4,63;16,2;8;26;1
20/02/14 20:57:14;37,348497;-6,044202;72,3;4,71;16,5;8;27;1
20/02/14 20:57:15;37,348532;-6,044173;72,2;4,63;16,5;8;22;1
20/02/14 20:57:16;37,348572;-6,044142;72;5,26;18,8;8;34;1
20/02/14 20:57:17;37,348613;-6,04411;72;5,42;19,5;8;47;1
20/02/14 20:57:18;37,348655;-6,044077;71,9;5,5;20,1;8;24;1
20/02/14 20:57:19;37,348698;-6,044042;72;5,73;20,5;8;16;1
20/02/14 20:57:20;37,348742;-6,044005;72;5,81;20,5;8;36;1
20/02/14 20:57:21;37,348787;-6,04397;72;5,89;20,9;8;46;1
20/02/14 20:57:22;37,34883;-6,043933;72;5,81;20,7;8;29;1
20/02/14 20:57:23;37,348873;-6,043897;72;5,81;20,9;8;40;1
20/02/14 20:57:24;37,348917;-6,04386;71,9;5,81;20,5;8;51;1
20/02/14 20:57:25;37,34896;-6,043823;71,7;5,81;20,5;8;38;1
20/02/14 20:57:26;37,349003;-6,043787;71,7;5,81;20,5;8;34;1
20/02/14 20:57:27;37,349047;-6,04375;71,7;5,81;20,7;8;49;1
20/02/14 20:57:28;37,34909;-6,043713;71,8;5,81;20,8;8;29;1
