Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:53;37,348853;-6,03751;70,8;4,45;14,9;7;21;1
20/02/14 20:53;37,348835;-6,037555;70,6;4,47;14,9;7;13;1
20/02/14 20:53;37,348822;-6,037595;70,3;3,84;13,3;7;11;1
20/02/14 20:53;37,34881;-6,037672;70,3;6,91;12;8;10;1
20/02/14 20:53;37,348813;-6,03771;70,2;3,41;12,2;8;14;1
20/02/14 20:53;37,348823;-6,037747;70,3;3,43;12,2;8;22;1
20/02/14 20:53;37,34884;-6,037782;70,4;3,61;13,3;8;16;1
20/02/14 20:53;37,34886;-6,037818;70,8;3,93;14,7;8;7;1
20/02/14 20:53;37,348882;-6,037858;71,1;4,28;15,7;8;13;1
20/02/14 20:53;37,348928;-6,037943;71,4;9,14;16,5;8;19;1
20/02/14 20:53;37,348952;-6,037988;71,6;4,75;17,1;8;4;1
20/02/14 20:53;37,348977;-6,038033;71,8;4,86;17,1;8;3;1
20/02/14 20:53;37,349;-6,038078;71,9;4,75;16,8;8;19;1
20/02/14 20:53;37,349023;-6,038123;71,9;4,75;16,6;8;16;1
20/02/14 20:53;37,349047;-6,038167;71,9;4,63;16,6;9;12;1
20/02/14 20:53;37,349085;-6,038243;72,1;8,01;13,4;9;20;1
20/02/14 20:53;37,349102;-6,03828;72;3,74;13,3;9;21;1
20/02/14 20:53;37,349118;-6,038317;71,9;3,74;13,7;9;8;1
20/02/14 20:53;37,349135;-6,038353;71,8;3,74;13,7;9;4;1
