Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:23:49;37,350802;-6,036333;61,2;3,4;12,5;8;35;1
20/02/14 20:23:50;37,350802;-6,036368;61,4;3,1;11,8;8;31;1
20/02/14 20:23:51;37,350802;-6,036368;61,4;0;10,9;8;17;1
20/02/14 20:23:52;37,350797;-6,036427;61,6;5,19;10,7;8;11;1
20/02/14 20:23:53;37,350793;-6,03645;61,9;2,1;9,3;8;9;1
20/02/14 20:23:54;37,35079;-6,036477;62,2;2,39;8;8;7;1
20/02/14 20:23:56;37,350788;-6,036507;62,3;2,66;10,3;8;2;1
20/02/14 20:23:57;37,350787;-6,036582;62,7;6,64;11,8;8;2;1
20/02/14 20:23:58;37,350787;-6,036623;63;3,69;13;8;2;1
20/02/14 20:23:59;37,350787;-6,036668;63,3;3,98;13,8;8;8;1
20/02/14 20:24:00;37,350788;-6,036712;63,4;3,84;14;8;7;1
20/02/14 20:24:01;37,350788;-6,036753;63,5;3,69;13,6;8;10;1
20/02/14 20:24:02;37,35079;-6,036793;63,6;3,54;12,2;8;11;1
20/02/14 20:24:03;37,350792;-6,036835;63,8;3,69;13,2;8;10;1
20/02/14 20:24:04;37,350793;-6,03688;64;3,98;13,7;8;11;1
20/02/14 20:24:05;37,350795;-6,036925;64,2;3,99;14,1;8;11;1
20/02/14 20:24:06;37,350797;-6,036973;64,3;4,28;14,6;8;11;1
20/02/14 20:24:07;37,350798;-6,037022;64,7;4,28;15;8;11;1
20/02/14 20:24:08;37,3508;-6,037072;65;4,43;15,4;8;10;1
20/02/14 20:24:09;37,350802;-6,037122;65,2;4,43;15,6;8;11;1
20/02/14 20:24:10;37,350803;-6,037172;65,4;4,43;16;8;12;1
20/02/14 20:24:11;37,350807;-6,037225;65,6;4,73;16,3;8;9;1
20/02/14 20:24:12;37,350808;-6,037277;65,8;4,58;16,5;8;4;1
20/02/14 20:24:13;37,35081;-6,03733;66;4,72;16,7;8;8;1
20/02/14 20:24:14;37,350815;-6,03738;66,3;4,46;16,5;8;5;1
20/02/14 20:24:15;37,350823;-6,037425;66,5;4,09;15,5;8;3;1
20/02/14 20:24:16;37,350838;-6,037465;66,7;3,91;14,3;8;2;1
