Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:12:01;37,355683;-6,041563;74,5;3,3;11,9;8;99;1
26/02/14 20:12:02;37,355708;-6,04154;74,4;3,46;12,8;8;101;1
26/02/14 20:12:03;37,355732;-6,041512;74,2;3,61;12,8;8;58;1
26/02/14 20:12:04;37,355753;-6,041478;73,9;3,81;14,5;8;22;1
26/02/14 20:12:05;37,355777;-6,04144;73,7;4,27;15,8;8;8;1
26/02/14 20:12:06;37,3558;-6,041397;73,4;4,63;17,3;8;4;1
26/02/14 20:12:07;37,355827;-6,041353;73,2;4,85;17,5;8;5;1
26/02/14 20:12:08;37,355852;-6,041307;72,9;4,98;17,5;8;16;1
26/02/14 20:12:09;37,35588;-6,041258;72,7;5,31;18,9;7;38;1
26/02/14 20:12:10;37,355908;-6,041212;72,5;5,2;18,8;7;44;1
26/02/14 20:12:11;37,355937;-6,041167;72,3;5,08;16,9;7;56;1
26/02/14 20:12:12;37,355962;-6,041128;72,2;4,39;15,1;7;49;1
26/02/14 20:12:13;37,355987;-6,041092;72;4,27;15,1;7;47;1
26/02/14 20:12:14;37,356013;-6,041053;71,8;4,51;16,9;8;38;1
26/02/14 20:12:15;37,356043;-6,041012;71,6;4,97;18,6;8;42;1
26/02/14 20:12:16;37,356075;-6,040967;71,5;5,32;19,2;8;47;1
26/02/14 20:12:17;37,356105;-6,040918;71,3;5,42;20,1;8;29;1
26/02/14 20:12:18;37,356135;-6,040865;71,1;5,78;20,1;8;45;1
26/02/14 20:12:19;37,356163;-6,04081;70,8;5,8;21,1;8;67;1
26/02/14 20:12:20;37,356192;-6,040755;70,7;5,8;21,3;8;69;1
26/02/14 20:12:21;37,35622;-6,040697;70,6;6,05;21,5;8;42;1
26/02/14 20:12:22;37,356248;-6,040638;70,6;6,05;22;8;35;1
26/02/14 20:12:23;37,356275;-6,040578;70,5;6,08;22;8;36;1
26/02/14 20:12:24;37,356298;-6,040517;70,2;6,04;21,5;7;53;1
26/02/14 20:12:25;37,356322;-6,040455;70;6,04;22,1;7;27;1
26/02/14 20:12:26;37,356347;-6,040392;69,7;6,26;22,4;8;40;1
26/02/14 20:12:27;37,356372;-6,040327;69,4;6,39;23,3;8;21;1
26/02/14 20:12:28;37,356398;-6,04026;69,2;6,6;23,3;8;36;1
26/02/14 20:12:29;37,356425;-6,040192;68,8;6,74;24,8;8;44;1
26/02/14 20:12:31;37,356482;-6,04005;68;14,03;24,8;7;44;1
26/02/14 20:12:32;37,35651;-6,03998;67,7;6,95;25,1;7;66;1
26/02/14 20:12:33;37,356538;-6,039908;67,3;7,08;25,1;8;42;1
26/02/14 20:12:35;37,356602;-6,039763;66,6;14,64;26,3;8;48;1
26/02/14 20:12:36;37,356633;-6,039692;66,2;7,25;26,2;8;46;1
26/02/14 20:12:37;37,356663;-6,039618;65,9;7,3;25,3;8;32;1
26/02/14 20:12:38;37,35669;-6,03955;65,7;6,73;25,3;8;26;1
26/02/14 20:12:39;37,356715;-6,039488;65,4;6,12;20,9;7;45;1
26/02/14 20:12:40;37,356737;-6,039437;65,2;5,17;17,3;7;49;1
26/02/14 20:12:41;37,356755;-6,039395;65,2;4,21;14,7;7;51;1
26/02/14 20:12:42;37,35677;-6,039355;65,1;3,91;15;7;27;1
26/02/14 20:12:43;37,356788;-6,039312;65;4,34;15;8;8;1
26/02/14 20:12:44;37,356812;-6,039262;64,9;5,13;19,7;7;9;1
26/02/14 20:12:45;37,356838;-6,039207;64,9;5,7;21,7;7;29;1
26/02/14 20:12:46;37,356865;-6,039145;64,9;6,21;23;7;63;1
26/02/14 20:12:48;37,356917;-6,03901;64,6;13,26;24,2;8;2;1
26/02/14 20:12:49;37,356943;-6,038937;64,4;7,13;25,3;8;47;1
26/02/14 20:12:50;37,356972;-6,038863;64,1;7,21;25,7;8;37;1
26/02/14 20:12:51;37,357;-6,038792;63,8;7,08;25,7;8;21;1
26/02/14 20:12:52;37,357028;-6,03872;63,5;7,08;25,7;8;26;1
26/02/14 20:12:53;37,357057;-6,038647;62,9;7,21;25,7;8;34;1
26/02/14 20:12:54;37,357087;-6,038575;62,7;7,17;25,3;7;24;1
26/02/14 20:12:55;37,357117;-6,038505;62,5;7,04;25;7;9;1
26/02/14 20:12:56;37,357145;-6,038435;62,2;6,95;24,9;7;17;1
26/02/14 20:12:57;37,357172;-6,038367;61,8;6,73;24,4;7;36;1
26/02/14 20:12:58;37,3572;-6,038298;61,5;6,82;24,4;7;42;1
26/02/14 20:12:59;37,357227;-6,03823;61,1;6,73;24,1;7;16;1
26/02/14 20:13:00;37,357253;-6,038163;60,9;6,6;23,9;7;26;1
26/02/14 20:13:01;37,35728;-6,038097;60,6;6,6;23,8;8;51;1
26/02/14 20:13:03;37,357333;-6,03797;60,1;12,68;22,6;8;41;1
26/02/14 20:13:04;37,357358;-6,037908;59,8;6,12;21,9;8;29;1
26/02/14 20:13:05;37,357383;-6,037847;59,4;6,12;22;8;67;1
26/02/14 20:13:06;37,357408;-6,037785;59,1;6,12;21,7;6;65;1
