Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:20:34;37,349637;-6,037038;65;1,86;8,2;8;2;1
20/02/14 20:20:35;37,349647;-6,037025;65;1,62;8,2;8;2;1
20/02/14 20:20:36;37,349653;-6,037013;65;1,27;5,2;8;2;1
20/02/14 20:20:37;37,349662;-6,037;65,1;1,5;5,2;8;2;1
20/02/14 20:20:38;37,349673;-6,036982;65,1;2,08;6,4;8;2;1
20/02/14 20:20:39;37,349685;-6,036955;65,1;2,69;10,6;8;2;1
20/02/14 20:20:40;37,349697;-6,036923;65,2;3,09;10,6;8;1;1
20/02/14 20:20:41;37,349705;-6,03689;65,4;3,09;10,8;8;0;1
20/02/14 20:20:42;37,349712;-6,036855;65,4;3,19;12;8;0;1
20/02/14 20:20:43;37,349713;-6,036813;65,4;3,69;13,3;8;0;1
20/02/14 20:20:44;37,349708;-6,036772;65,5;3,73;13,2;8;1;1
20/02/14 20:20:45;37,34971;-6,036722;65,5;4,43;13,2;8;1;1
20/02/14 20:20:46;37,349708;-6,036673;65,5;4,28;14;8;0;1
20/02/14 20:20:47;37,349705;-6,036627;65,6;4,14;14,4;8;0;1
20/02/14 20:20:48;37,349702;-6,03658;65,6;4,15;14,9;8;2;1
20/02/14 20:20:49;37,349698;-6,03653;65,6;4,44;15,3;8;49;1
20/02/14 20:20:50;37,349693;-6,03648;65,7;4,46;15,3;8;64;1
20/02/14 20:20:51;37,349688;-6,03643;65,9;4,46;15,6;8;14;1
20/02/14 20:20:52;37,349683;-6,03638;66;4,46;15,8;8;10;1
20/02/14 20:20:53;37,34968;-6,036328;66;4,58;15,9;8;48;1
20/02/14 20:20:54;37,349677;-6,03628;65,9;4,29;16;8;163;1
20/02/14 20:20:55;37,349672;-6,03623;66,2;4,46;16;8;119;1
20/02/14 20:20:56;37,349668;-6,03618;66,3;4,44;16,1;8;12;1
20/02/14 20:20:57;37,349663;-6,03613;66,3;4,46;16;8;1;1
20/02/14 20:20:58;37,34966;-6,036078;66,6;4,59;16,2;7;10;1
20/02/14 20:20:59;37,349657;-6,036027;66,6;4,59;16,2;7;51;1
