Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:40:30;37,35368;-6,044822;88,9;4,19;15,7;9;46;1
26/02/14 20:40:31;37,353675;-6,044872;89,2;4,46;15,9;9;66;1
26/02/14 20:40:32;37,353677;-6,04492;89,7;4,28;15,4;9;48;1
26/02/14 20:40:33;37,353687;-6,044968;90,4;4,42;15,4;9;36;1
26/02/14 20:40:34;37,353703;-6,04501;90,6;4,13;15,3;9;44;1
26/02/14 20:40:35;37,353728;-6,045048;90,7;4,39;16;9;47;1
26/02/14 20:40:36;37,353758;-6,045085;90,8;4,66;17;9;44;1
26/02/14 20:40:37;37,353792;-6,045123;90,7;5,03;17,8;9;36;1
26/02/14 20:40:38;37,353825;-6,04516;90,4;4,93;18;8;24;1
26/02/14 20:40:39;37,35386;-6,045197;90,6;5,07;18;8;17;1
26/02/14 20:40:40;37,353895;-6,045232;90,5;4,98;17,8;9;13;1
26/02/14 20:40:41;37,35393;-6,045265;90,6;4,89;17,3;8;17;1
26/02/14 20:40:42;37,353965;-6,045295;90,5;4,71;16,3;9;16;1
26/02/14 20:40:43;37,354002;-6,045318;90,3;4,57;16,1;9;13;1
26/02/14 20:40:44;37,35404;-6,045335;90,3;4,52;15,8;8;14;1
26/02/14 20:40:45;37,354078;-6,045343;90;4,33;14,9;8;9;1
26/02/14 20:40:46;37,354118;-6,04534;90,1;4,46;15,4;8;4;1
26/02/14 20:40:47;37,354155;-6,045325;90,1;4,29;15,9;8;3;1
26/02/14 20:40:48;37,354193;-6,045303;90;4,68;15,9;8;3;1
26/02/14 20:40:49;37,354232;-6,045275;89,9;4,95;17,3;8;2;1
26/02/14 20:40:50;37,35427;-6,045245;89,8;5,02;17,7;8;2;1
26/02/14 20:40:51;37,354307;-6,045213;89,9;4,95;18,2;8;12;1
26/02/14 20:40:52;37,354343;-6,04518;89,6;5,04;18;8;41;1
26/02/14 20:40:53;37,354382;-6,045145;89,3;5,27;18;8;91;1
26/02/14 20:40:54;37,354422;-6,045108;89;5,51;19,2;8;22;1
26/02/14 20:40:55;37,354462;-6,04507;88,7;5,6;18,8;8;20;1
26/02/14 20:40:56;37,354502;-6,045032;88,4;5,6;19,3;8;42;1
26/02/14 20:40:57;37,354538;-6,044993;88,2;5,31;18,5;8;36;1
26/02/14 20:40:58;37,354573;-6,044958;88;4,98;18;8;45;1
26/02/14 20:40:59;37,354608;-6,044923;87,8;4,98;17,9;8;36;1
26/02/14 20:41:00;37,354642;-6,04489;87,6;4,74;17;8;40;1
