Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 21:11:22;37,34721;-6,047645;69;1,81;5;7;24;1
26/02/14 21:11:23;37,347218;-6,04762;68,8;2,4;7,3;7;12;1
26/02/14 21:11:24;37,347235;-6,047593;68,8;3;11,3;7;3;1
26/02/14 21:11:25;37,347258;-6,047572;68,7;3,23;12,4;7;1;1
26/02/14 21:11:26;37,347288;-6,047553;68,7;3,71;13,1;6;1;1
26/02/14 21:11:27;37,347318;-6,047542;69;3,49;13,3;6;0;1
26/02/14 21:11:28;37,34735;-6,047532;69,5;3,63;13,1;7;0;1
26/02/14 21:11:29;37,347382;-6,047523;70,1;3,6;12,5;8;1;1
26/02/14 21:11:30;37,34741;-6,047515;69,8;3,24;11,1;8;1;1
26/02/14 21:11:31;37,347433;-6,047503;69,8;2,8;11;8;1;1
26/02/14 21:11:32;37,34745;-6,047483;69,7;2,56;9,6;7;1;1
26/02/14 21:11:33;37,347457;-6,04746;69,7;2,19;8,7;7;1;1
26/02/14 21:11:34;37,347458;-6,047432;69,5;2,51;8,7;7;1;1
26/02/14 21:11:35;37,347453;-6,047402;69,4;2,71;10,5;7;1;1
26/02/14 21:11:36;37,347448;-6,047367;69,1;3,15;11,6;7;3;1
26/02/14 21:11:37;37,347442;-6,047332;68,9;3,18;12;6;4;1
26/02/14 21:11:38;37,347433;-6,047297;68,8;3,23;10,7;6;3;1
26/02/14 21:11:39;37,347425;-6,047263;68,5;3,09;11,6;6;1;1
26/02/14 21:11:40;37,347417;-6,047228;68,4;3,23;12,6;6;3;1
26/02/14 21:11:41;37,347407;-6,047188;68,1;3,71;13,2;7;8;1
26/02/14 21:11:42;37,347397;-6,04715;67,9;3,57;13,1;7;3;1
26/02/14 21:11:43;37,347388;-6,047112;67,6;3,52;12;7;0;1
26/02/14 21:11:44;37,347382;-6,047077;67,4;3,19;10,6;7;1;1
26/02/14 21:11:45;37,347375;-6,047042;67,2;3,19;12,3;8;1;1
26/02/14 21:11:46;37,347368;-6,047002;66,9;3,62;14;8;1;1
26/02/14 21:11:47;37,34736;-6,04696;66,7;3,8;13,3;8;2;1
26/02/14 21:11:48;37,347353;-6,046922;66,4;3,47;13,3;7;3;1
26/02/14 21:11:49;37,347345;-6,046882;66,2;3,66;13;7;4;1
26/02/14 21:11:50;37,347343;-6,046842;66,1;3,54;12,9;7;8;1
26/02/14 21:11:51;37,347348;-6,046802;66,1;3,58;12,8;7;1;1
26/02/14 21:11:52;37,347363;-6,046768;66,5;3,39;12,4;7;1;1
26/02/14 21:11:54;37,347415;-6,046725;67,5;6,91;13,2;7;1;1
26/02/14 21:11:55;37,347447;-6,046712;67,7;3,72;13,8;7;2;1
26/02/14 21:11:56;37,347482;-6,046702;68,1;3,99;14,2;7;1;1
26/02/14 21:11:57;37,347517;-6,046688;68,1;4,07;14,4;7;1;1
26/02/14 21:11:58;37,347552;-6,046677;68,2;4,03;14,3;7;1;1
26/02/14 21:11:59;37,347585;-6,046662;68,4;3,94;14,3;7;1;1
26/02/14 21:12:01;37,34765;-6,046632;69,8;7,71;14,4;7;3;1
26/02/14 21:12:02;37,347685;-6,046618;70;4,07;14,6;7;2;1
26/02/14 21:12:03;37,34772;-6,046603;70,4;4,12;14,5;7;3;1
26/02/14 21:12:04;37,347753;-6,04659;70,6;3,89;14,5;7;8;1
26/02/14 21:12:05;37,347787;-6,046575;71,2;3,94;14,5;7;1;1
26/02/14 21:12:06;37,34782;-6,046562;71,8;3,89;14,2;7;2;1
26/02/14 21:12:07;37,347852;-6,04655;72,4;3,67;13,8;7;4;1
26/02/14 21:12:08;37,347885;-6,046538;72,4;3,85;13,2;7;3;1
26/02/14 21:12:09;37,347913;-6,046527;72,8;3,32;11,7;7;1;1
26/02/14 21:12:10;37,34794;-6,046518;73,1;3,06;10,9;7;1;1
26/02/14 21:12:11;37,347967;-6,046517;73,1;2,97;11;7;0;1
26/02/14 21:12:12;37,347993;-6,046527;73,3;3,1;11,1;7;1;1
26/02/14 21:12:13;37,348017;-6,046545;73,4;3,06;11,3;7;1;1
26/02/14 21:12:14;37,348035;-6,046573;73,6;3,23;11,5;7;3;1
26/02/14 21:12:15;37,34805;-6,046605;74;3,26;12;7;7;1
26/02/14 21:12:16;37,348063;-6,04664;74,6;3,44;12,5;7;4;1
26/02/14 21:12:17;37,348075;-6,046678;75;3,63;13,2;8;2;1
26/02/14 21:12:18;37,348088;-6,046717;75,4;3,7;13,2;8;3;1
26/02/14 21:12:19;37,348102;-6,046757;76,1;3,84;13,5;8;1;1
26/02/14 21:12:21;37,348128;-6,046833;77,9;7,4;13,1;8;1;1
26/02/14 21:12:22;37,34814;-6,046872;79,3;3,63;13,1;8;4;1
26/02/14 21:12:23;37,348153;-6,04691;80,6;3,7;13,1;8;1;1
26/02/14 21:12:24;37,348168;-6,046947;80,4;3,65;13,1;8;1;1
26/02/14 21:12:25;37,348183;-6,046985;80,4;3,78;13,1;8;2;1
26/02/14 21:12:26;37,348198;-6,047023;80,4;3,78;13,3;8;8;1
26/02/14 21:12:27;37,348213;-6,047062;80;3,78;13,3;8;7;1
26/02/14 21:12:28;37,348225;-6,047102;80;3,77;13,3;8;1;1
26/02/14 21:12:29;37,348237;-6,04714;80,2;3,63;13,2;7;2;1
26/02/14 21:12:30;37,348247;-6,04718;80,7;3,71;12,4;7;3;1
26/02/14 21:12:31;37,348252;-6,047217;81,3;3,29;11,4;7;2;1
26/02/14 21:12:32;37,348252;-6,047252;81,8;3,1;11,1;7;2;1
26/02/14 21:12:33;37,348245;-6,047287;81,7;3,18;11,1;8;4;1
26/02/14 21:12:34;37,34823;-6,04732;81,3;3,39;12,1;7;2;1
26/02/14 21:12:35;37,34821;-6,047348;81,3;3,35;12,7;7;2;1
26/02/14 21:12:36;37,348183;-6,047375;81,8;3,79;13,2;8;1;1
26/02/14 21:12:37;37,348155;-6,0474;82,5;3,85;13,2;8;1;1
26/02/14 21:12:38;37,348125;-6,047422;82,5;3,85;13,2;7;2;1
26/02/14 21:12:39;37,348092;-6,047437;83,2;3,94;13,5;8;3;1
26/02/14 21:12:40;37,348057;-6,047448;84,3;4,03;13,7;8;2;1
26/02/14 21:12:41;37,348022;-6,047457;84,4;3,97;14,1;8;2;1
26/02/14 21:12:42;37,347985;-6,047462;84,9;4,1;14,2;8;1;1
26/02/14 21:12:43;37,347947;-6,047465;85,9;4,28;14,2;8;2;1
26/02/14 21:12:44;37,34791;-6,047467;86,1;4,08;14,2;8;5;1
26/02/14 21:12:45;37,347873;-6,047468;86;4,08;14,1;8;7;1
26/02/14 21:12:46;37,347838;-6,047468;85,6;3,89;14;8;2;1
26/02/14 21:12:47;37,347802;-6,04747;86;4,08;14;8;2;1
26/02/14 21:12:48;37,347765;-6,047473;86;4,09;14;8;1;1
26/02/14 21:12:49;37,34773;-6,047475;86,4;3,9;13,7;8;2;1
26/02/14 21:12:50;37,347695;-6,047478;86,1;3,91;12,9;8;7;1
26/02/14 21:12:51;37,347663;-6,047482;86,3;3,54;12,1;8;2;1
26/02/14 21:12:52;37,347632;-6,047487;86,4;3,55;11,7;8;1;1
26/02/14 21:12:53;37,347602;-6,047492;86,3;3,37;11,7;8;2;1
26/02/14 21:12:54;37,347572;-6,0475;86,2;3,42;12;8;2;1
26/02/14 21:12:55;37,347542;-6,04751;86,2;3,45;12,6;8;0;1
26/02/14 21:12:56;37,34751;-6,047522;85,9;3,67;12,7;8;1;1
26/02/14 21:12:57;37,34748;-6,047533;85,3;3,5;12,7;8;1;1
26/02/14 21:12:58;37,34745;-6,047547;84,6;3,54;12,5;8;4;1
26/02/14 21:13:00;37,347397;-6,047572;83,7;6,33;11,2;7;9;1
26/02/14 21:13:02;37,347358;-6,047588;82,8;4,51;8,2;7;2;1
26/02/14 21:13:03;37,34734;-6,047595;82,2;2,13;7,7;7;4;1
