Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:33;37,346763;-6,040778;65,9;15,97;19,4;9;36;1
20/02/14 20:33;37,346763;-6,040778;65,9;0;19,3;9;31;1
20/02/14 20:33;37,346778;-6,040835;66;5,29;18,4;9;38;1
20/02/14 20:33;37,346793;-6,040888;66,1;5;18;9;38;1
20/02/14 20:33;37,34681;-6,040938;66,2;4,8;16,4;9;45;1
20/02/14 20:33;37,346827;-6,040983;66,3;4,39;16,4;9;47;1
20/02/14 20:33;37,346843;-6,041025;66,4;4,13;15,4;9;44;1
20/02/14 20:33;37,346863;-6,041068;66,5;4,43;16,2;9;49;1
20/02/14 20:33;37,346885;-6,041113;66,6;4,65;17,7;9;53;1
20/02/14 20:33;37,346937;-6,041217;67,1;10,8;19,4;9;48;1
20/02/14 20:33;37,346965;-6,041272;67,3;5,8;21,7;9;57;1
20/02/14 20:33;37,346997;-6,041328;67,5;6,13;21,6;9;53;1
20/02/14 20:33;37,347025;-6,041385;67,7;5,92;21,4;9;42;1
20/02/14 20:33;37,347055;-6,04144;67,8;5,9;21;9;58;1
20/02/14 20:33;37,347083;-6,041495;68;5,8;21;8;63;1
20/02/14 20:33;37,347112;-6,041548;68,1;5,67;20,6;8;57;1
20/02/14 20:33;37,34714;-6,041602;68,2;5,68;20,4;9;56;1
20/02/14 20:33;37,347193;-6,041705;68,5;10,9;18,6;9;0;0
20/02/14 20:33;37,347217;-6,04175;68,6;4,75;18,6;9;55;1
20/02/14 20:33;37,347237;-6,041788;68,7;4,06;13,9;9;57;1
20/02/14 20:33;37,347255;-6,041825;69;3,83;12,8;9;55;1
20/02/14 20:33;37,34727;-6,04186;69,1;3,52;12,8;9;51;1
20/02/14 20:33;37,347303;-6,041935;69,3;7,6;13,8;9;49;1
20/02/14 20:33;37,347322;-6,041978;69,3;4,34;16,5;9;64;1
20/02/14 20:33;37,34734;-6,042027;69,4;4,74;17,8;9;51;1
20/02/14 20:33;37,347358;-6,042078;69,4;5,01;18,8;9;42;1
20/02/14 20:33;37,347377;-6,042135;69,5;5,41;19,5;9;41;1
20/02/14 20:34;37,347395;-6,042192;69,6;5,41;19,5;9;62;1
20/02/14 20:34;37,34741;-6,042252;69,7;5,57;19,7;9;57;1
20/02/14 20:34;37,347423;-6,04231;69,8;5,37;19,5;9;54;1
20/02/14 20:34;37,347437;-6,042368;70;5,37;19,3;9;49;1
20/02/14 20:34;37,347457;-6,042483;70,2;10,42;18,9;9;68;1
20/02/14 20:34;37,347465;-6,042533;70,3;4,52;15;9;69;1
20/02/14 20:34;37,347473;-6,042573;70,4;3,66;12;9;63;1
20/02/14 20:34;37,34748;-6,04261;70,4;3,33;12,2;9;53;1
20/02/14 20:34;37,347488;-6,04265;70,4;3,66;13,9;9;46;1
20/02/14 20:34;37,347497;-6,042693;70,3;3,95;13,9;9;55;1
20/02/14 20:34;37,347507;-6,042742;70,3;4,42;16,1;9;66;1
20/02/14 20:34;37,347517;-6,04279;70,3;4,42;16,5;9;56;1
20/02/14 20:34;37,347525;-6,042842;70,2;4,67;17,4;9;49;1
20/02/14 20:34;37,347535;-6,042897;70,2;4,99;18,4;9;46;1
20/02/14 20:34;37,347545;-6,042955;70,2;5,28;18,4;9;56;1
20/02/14 20:34;37,347555;-6,043015;70,2;5,42;20;9;55;1
20/02/14 20:34;37,347565;-6,043077;70,2;5,57;20,6;8;47;1
20/02/14 20:34;37,347577;-6,043142;70,3;5,89;21,2;8;36;1
20/02/14 20:34;37,347587;-6,043207;70,3;5,86;21,6;8;19;1
20/02/14 20:34;37,347598;-6,043273;70,4;6,04;21,6;8;24;1
20/02/14 20:34;37,347608;-6,043338;70,4;5,86;21;8;27;1
20/02/14 20:34;37,34762;-6,043402;70,5;5,75;20,5;8;21;1
