Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
27/02/14 20:22:03;37,352355;-6,05232;88,7;1,39;5,2;8;12;1
27/02/14 20:22:04;37,352363;-6,052332;89,2;1,39;5,2;9;19;1
27/02/14 20:22:05;37,35237;-6,052347;89,7;1,52;4,4;8;26;1
27/02/14 20:22:06;37,352375;-6,052368;90,1;2;5,6;7;27;1
27/02/14 20:22:07;37,35237;-6,052397;90,5;2,57;10;9;16;1
27/02/14 20:22:08;37,352355;-6,052427;90,8;3,13;13,3;8;5;1
27/02/14 20:22:09;37,35233;-6,052453;91;3,64;13,3;8;2;1
27/02/14 20:22:10;37,352302;-6,052477;91,3;3,77;13,6;9;3;1
27/02/14 20:22:11;37,352275;-6,052495;91,5;3,38;12,5;9;9;1
27/02/14 20:22:12;37,352247;-6,052512;91,8;3,48;12,2;9;14;1
27/02/14 20:22:13;37,352218;-6,052528;92,1;3,48;13,5;9;16;1
27/02/14 20:22:14;37,352187;-6,052545;92,5;3,82;13,5;9;7;1
27/02/14 20:22:15;37,352153;-6,052558;92,3;3,89;14;9;3;1
27/02/14 20:22:16;37,352113;-6,052568;91,1;4,54;14,4;9;3;1
27/02/14 20:22:17;37,352065;-6,052578;88,9;5,45;14,5;8;5;1
27/02/14 20:22:18;37,352028;-6,052592;88,3;4,25;14,1;8;5;1
27/02/14 20:22:19;37,351993;-6,052607;87,8;4,11;14,1;9;10;1
27/02/14 20:22:20;37,35195;-6,052618;85,8;4,93;13,8;9;24;1
27/02/14 20:22:21;37,351917;-6,052633;84,7;3,94;13,8;9;41;1
27/02/14 20:22:22;37,351882;-6,052652;83,5;4,22;13,7;9;68;1
27/02/14 20:22:23;37,35185;-6,052673;81,5;4,01;13,5;9;62;1
27/02/14 20:22:24;37,351815;-6,052693;79,5;4,28;13,5;9;27;1
27/02/14 20:22:25;37,35177;-6,052717;79,4;5,42;15,6;9;12;1
27/02/14 20:22:26;37,351723;-6,052733;78,1;5,4;14,3;9;20;1
27/02/14 20:22:27;37,35168;-6,052753;77,2;5,14;14,6;9;16;1
27/02/14 20:22:28;37,351643;-6,05278;76,7;4,71;15,1;9;9;1
27/02/14 20:22:29;37,35161;-6,052808;76;4,48;14,9;9;11;1
27/02/14 20:22:30;37,351578;-6,052838;75,5;4,41;14,9;9;24;1
27/02/14 20:22:31;37,351548;-6,05287;74,9;4,36;14,9;9;36;1
27/02/14 20:22:32;37,351515;-6,052903;73,8;4,74;15;9;24;1
27/02/14 20:22:33;37,351482;-6,052938;72,9;4,83;15,1;9;10;1
27/02/14 20:22:34;37,351452;-6,052973;72,2;4,56;15,3;9;14;1
27/02/14 20:22:35;37,35142;-6,053007;71,1;4,59;15,4;9;30;1
27/02/14 20:22:36;37,351383;-6,053042;70,4;5,12;15,7;9;38;1
27/02/14 20:22:37;37,351352;-6,053078;69,1;4,79;16;9;16;1
27/02/14 20:22:38;37,351325;-6,053117;68,1;4,51;15,9;9;8;1
27/02/14 20:22:39;37,351297;-6,053157;67,5;4,74;15,9;9;21;1
27/02/14 20:22:40;37,35127;-6,053195;66,4;4,51;15,6;9;34;1
27/02/14 20:22:41;37,351238;-6,053232;66,2;4,79;15,2;9;28;1
27/02/14 20:22:42;37,351208;-6,053268;65,6;4,65;14,9;9;13;1
27/02/14 20:22:43;37,35118;-6,053303;64,8;4,42;14,7;9;11;1
27/02/14 20:22:44;37,351152;-6,053338;64;4,42;14,7;9;20;1
27/02/14 20:22:45;37,351125;-6,053375;63,1;4,4;15,2;9;42;1
27/02/14 20:22:47;37,351068;-6,053453;61,4;9,37;16,4;9;28;1
27/02/14 20:22:48;37,351042;-6,053493;60,6;4,62;16,4;9;12;1
27/02/14 20:22:49;37,351012;-6,053533;59,7;4,87;16,4;9;19;1
27/02/14 20:22:50;37,350985;-6,053572;59,6;4,51;15;9;32;1
27/02/14 20:22:51;37,350957;-6,053607;60;4,42;13,6;9;16;1
27/02/14 20:22:52;37,350928;-6,053637;59,6;4,12;15,7;9;13;1
