Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
20/02/14 20:18:16;37,348667;-6,037355;65,5;18,92;13,1;8;10;1
20/02/14 20:18:17;37,3487;-6,037298;65,5;6,24;11,3;8;12;1
20/02/14 20:18:18;37,348713;-6,037263;65,5;3,43;9;8;17;1
20/02/14 20:18:19;37,348715;-6,037257;65,5;0,62;6,1;8;20;1
20/02/14 20:18:24;37,348725;-6,037237;65,8;2,09;1,3;8;8;1
20/02/14 20:18:25;37,348735;-6,03721;66,1;2,61;3,7;8;8;1
20/02/14 20:18:26;37,348748;-6,037178;66,4;3,17;10,8;8;8;1
20/02/14 20:18:27;37,348762;-6,037142;66,5;3,57;12,3;8;8;1
20/02/14 20:18:28;37,348773;-6,037103;66,8;3,63;12,9;8;5;1
20/02/14 20:18:29;37,348783;-6,037065;67,1;3,57;13,2;8;4;1
20/02/14 20:18:30;37,348792;-6,037032;67,3;3,09;12,4;8;2;1
20/02/14 20:18:31;37,348805;-6,036997;67,5;3,44;10,6;8;1;1
20/02/14 20:18:32;37,348818;-6,036962;67,6;3,44;12,2;8;1;1
20/02/14 20:18:33;37,348832;-6,036923;67,8;3,7;13,1;8;1;1
20/02/14 20:18:34;37,348843;-6,036883;68;3,77;13,6;8;1;1
20/02/14 20:18:35;37,348855;-6,036842;68,1;3,91;13,6;8;3;1
20/02/14 20:18:36;37,34887;-6,036802;68,3;3,91;13,8;8;4;1
20/02/14 20:18:37;37,348887;-6,036762;68,3;4;14;8;2;1
20/02/14 20:18:38;37,3489;-6,036718;68,3;4,11;14,4;8;1;1
20/02/14 20:18:39;37,348915;-6,036675;68,5;4,18;15;8;0;1
20/02/14 20:18:40;37,348928;-6,036633;68,6;3,98;14,3;8;0;1
20/02/14 20:18:41;37,348938;-6,036592;68,7;3,85;14,4;8;1;1
20/02/14 20:18:42;37,348952;-6,036548;68,7;4,11;14,2;8;3;1
20/02/14 20:18:43;37,348962;-6,036507;68,6;3,85;14,1;8;5;1
20/02/14 20:18:44;37,348972;-6,036463;68,6;3,99;14,6;8;1;1
20/02/14 20:18:45;37,34898;-6,036418;68,5;4,09;14,6;8;0;1
20/02/14 20:18:46;37,348983;-6,036373;68,4;4;14,4;8;0;1
20/02/14 20:18:47;37,348988;-6,03633;68,3;3,88;14,4;8;0;1
20/02/14 20:18:48;37,348988;-6,036285;68,3;3,98;14,3;8;0;1
20/02/14 20:18:49;37,348987;-6,036238;68,1;4,13;14,4;8;2;1
20/02/14 20:18:50;37,348983;-6,036192;67,9;4,14;14,6;8;2;1
20/02/14 20:18:51;37,34898;-6,036145;67,8;4,15;14,8;8;3;1
20/02/14 20:18:52;37,348975;-6,036098;67,6;4,17;14,8;8;7;1
20/02/14 20:18:53;37,348968;-6,036053;67,4;4,05;14,5;8;1;1
20/02/14 20:18:54;37,348962;-6,036007;67,2;4,19;14,6;8;0;1
20/02/14 20:18:55;37,348955;-6,03596;66,9;4,19;15;8;0;1
20/02/14 20:18:56;37,348948;-6,03591;66,6;4,48;15,3;8;0;1
20/02/14 20:18:57;37,34894;-6,035862;66,4;4,38;16;8;0;1
20/02/14 20:18:58;37,348932;-6,03581;66,2;4,66;16,3;8;0;1
20/02/14 20:18:59;37,348923;-6,035757;65,9;4,81;16,5;8;2;1
20/02/14 20:19:00;37,348913;-6,035703;65,6;4,85;17,3;8;8;1
20/02/14 20:19:01;37,348903;-6,035652;65,2;4,7;17,4;8;1;1
20/02/14 20:19:02;37,348892;-6,035595;64,8;5,18;17,7;8;0;1
20/02/14 20:19:03;37,348877;-6,035537;64,4;5,42;18,9;8;0;1
20/02/14 20:19:04;37,348863;-6,035483;64,2;4,95;19,2;8;1;1
20/02/14 20:19:05;37,348852;-6,035428;64,1;5,04;18;7;2;1
20/02/14 20:19:06;37,34884;-6,035375;63,9;4,89;17,2;7;2;1
20/02/14 20:19:07;37,348828;-6,035323;63,8;4,75;17,5;8;0;1
20/02/14 20:19:08;37,348818;-6,035273;63,7;4,56;16,8;8;0;1
20/02/14 20:19:09;37,34881;-6,035223;63,3;4,52;16,5;8;1;1
20/02/14 20:19:10;37,348803;-6,035172;62,7;4,63;16,8;8;2;1
20/02/14 20:19:11;37,348797;-6,035118;62,3;4,78;16,7;8;5;1
20/02/14 20:19:12;37,34879;-6,035067;62;4,63;17;8;12;1
20/02/14 20:19:13;37,348785;-6,03501;62;5,04;17,3;8;14;1
20/02/14 20:19:14;37,348782;-6,034955;62,2;4,88;17,2;8;1;1
20/02/14 20:19:15;37,34878;-6,034898;62,1;5,02;17,4;7;0;1
20/02/14 20:19:16;37,34878;-6,034842;62,2;5,01;17,5;7;0;1
20/02/14 20:19:17;37,348783;-6,034785;62,4;5,03;17,9;7;0;1
20/02/14 20:19:18;37,348788;-6,034727;62,4;5,19;18,3;8;0;1
20/02/14 20:19:19;37,348798;-6,034668;62,3;5,28;18,7;8;0;1
20/02/14 20:19:20;37,34881;-6,034612;62,3;5,18;19;8;0;1
20/02/14 20:19:21;37,348823;-6,034555;62,1;5,23;18,6;8;0;1
20/02/14 20:19:22;37,348837;-6,034502;62,1;4,95;18,2;8;0;1
20/02/14 20:19:23;37,348852;-6,03445;62,3;4,87;17,8;8;0;1
20/02/14 20:19:24;37,348865;-6,034398;62,3;4,81;17,2;8;0;1
20/02/14 20:19:25;37,348878;-6,03435;62,3;4,53;16,8;8;0;1
20/02/14 20:19:26;37,348892;-6,034305;62,4;4,25;16,1;8;0;1
20/02/14 20:19:27;37,348908;-6,034263;62,6;4,13;15,2;8;0;1
20/02/14 20:19:28;37,348925;-6,034225;62,7;3,86;14,4;8;0;1
20/02/14 20:19:29;37,348943;-6,034188;62,8;3,83;13,5;8;0;1
20/02/14 20:19:30;37,348965;-6,034153;63;3,92;13,5;8;1;1
20/02/14 20:19:31;37,34899;-6,034127;63;3,65;13,8;8;1;1
20/02/14 20:19:32;37,349022;-6,03411;63,1;3,82;13,7;8;2;1
20/02/14 20:19:33;37,349053;-6,034107;63,1;3,54;12,6;8;7;1
20/02/14 20:19:34;37,349083;-6,034118;63,1;3,5;12,4;8;2;1
20/02/14 20:19:35;37,34911;-6,034142;63;3,62;12,5;8;0;1
20/02/14 20:19:36;37,349127;-6,034177;63;3,61;12,7;8;1;1
20/02/14 20:19:37;37,349133;-6,034217;63;3,62;12,9;8;2;1
20/02/14 20:19:38;37,349128;-6,034255;62,9;3,44;12,4;8;5;1
