Fecha;Latitud;Longitud;Altura;Distancia;Velocidad;Satelites;Medida;Valido
26/02/14 20:24:20;37,355403;-6,040415;67,2;2,76;10,4;8;28;1
26/02/14 20:24:21;37,355403;-6,040415;67,2;0;10,6;8;22;1
26/02/14 20:24:22;37,355395;-6,040438;67;2,26;9,1;8;13;1
26/02/14 20:24:23;37,355383;-6,040453;66,6;1,86;7,9;8;9;1
26/02/14 20:24:24;37,355368;-6,040463;66,2;1,89;6,6;8;5;1
26/02/14 20:24:25;37,355355;-6,040467;65,8;1,52;5,6;8;3;1
26/02/14 20:24:26;37,35534;-6,040465;65,3;1,67;5,5;8;3;1
26/02/14 20:24:27;37,35532;-6,040458;64,8;2,3;6,7;8;1;1
26/02/14 20:24:28;37,355295;-6,040443;64,4;3,08;11,1;8;0;1
26/02/14 20:24:30;37,355237;-6,040397;63,6;7,69;14,2;8;1;1
26/02/14 20:24:31;37,355207;-6,040368;63,2;4,17;14,3;8;5;1
26/02/14 20:24:32;37,355175;-6,04034;62,8;4,32;15,1;8;1;1
26/02/14 20:24:33;37,355142;-6,040312;62,4;4,48;15,1;8;0;1
26/02/14 20:24:34;37,355107;-6,040283;61,7;4,63;16,6;8;1;1
26/02/14 20:24:35;37,35507;-6,040253;61,3;4,87;16,7;8;4;1
26/02/14 20:24:36;37,355035;-6,040225;60,7;4,63;16,8;8;2;1
26/02/14 20:24:37;37,354998;-6,040197;60;4,79;17;8;0;1
26/02/14 20:24:38;37,354962;-6,040168;59,4;4,79;17;8;0;1
26/02/14 20:24:39;37,354928;-6,040138;58,8;4,56;15,9;8;1;1
26/02/14 20:24:40;37,354898;-6,040108;58,2;4,26;14,1;8;4;1
26/02/14 20:24:41;37,354872;-6,040082;57,7;3,79;12,7;8;1;1
26/02/14 20:24:42;37,354847;-6,040057;57,4;3,55;13,1;8;2;1
26/02/14 20:24:43;37,35482;-6,040028;57;3,88;13,1;8;2;1
26/02/14 20:24:44;37,354792;-6,039998;56,8;4,12;14,8;8;2;1
26/02/14 20:24:45;37,354763;-6,039967;56,3;4,22;15,7;8;2;1
26/02/14 20:24:46;37,354732;-6,039933;55,9;4,6;16,3;8;2;1
26/02/14 20:24:47;37,3547;-6,039905;55,5;4,33;15,3;8;3;1
26/02/14 20:24:48;37,35467;-6,039877;55;4,17;15,3;8;13;1
26/02/14 20:24:49;37,35464;-6,03985;54,6;4,09;14,7;8;64;1
26/02/14 20:24:50;37,354607;-6,039822;54,4;4,48;16;8;99;1
26/02/14 20:24:51;37,354573;-6,039793;54,2;4,48;16,6;8;45;1
26/02/14 20:24:52;37,354537;-6,039762;54,2;4,95;17,3;8;3;1
26/02/14 20:24:53;37,3545;-6,039727;54,3;5,12;17,3;8;1;1
26/02/14 20:24:54;37,354465;-6,039695;54,4;4,8;17,8;8;1;1
26/02/14 20:24:55;37,354425;-6,039663;54,6;5,26;18,2;8;1;1
26/02/14 20:24:56;37,354387;-6,03963;54,7;5,19;18,3;8;2;1
26/02/14 20:24:57;37,354347;-6,0396;54,7;5,18;17,6;7;4;1
26/02/14 20:24:58;37,354312;-6,039568;54,5;4,8;17,6;7;20;1
26/02/14 20:24:59;37,354278;-6,039537;54,2;4,65;16,4;7;42;1
